flat,mall,mall_dist,num_mall_2km
117 HOUGANG AVE 1,Heartland Mall,0.7347354760115787,3
325 TAH CHING RD,Taman Jurong Shopping Centre,0.32224741409177615,4
824 WOODLANDS ST 81,Causeway Point,0.45877376775242334,5
219 BT BATOK ST 21,West Mall,0.7424786405495343,3
810 WOODLANDS ST 81,Causeway Point,0.7651129278900817,5
36 EUNOS CRES,Singapore Post Centre (Singpost Centre),0.8200894049742914,10
582 WOODLANDS DR 16,888 Plaza,0.7753106001368264,5
740 YISHUN AVE 5,Northpoint City,0.5117457111523226,5
205A COMPASSVALE LANE,Rivervale Plaza,0.5484081351821679,8
220A BEDOK CTRL,Bedok Point,0.26584419215869853,5
630 JURONG WEST ST 65,Pioneer Mall,0.37409754152791147,4
112 LENGKONG TIGA,Singapore Post Centre (Singpost Centre),1.9489170180047661,2
46 BEDOK STH AVE 3,East Village,1.0973193537763075,5
348 TAMPINES ST 33,Loyang Point,1.5461787746884001,2
857 JURONG WEST ST 81,Gek Poh Shopping Centre,0.1910027862740716,4
66 BEDOK STH AVE 3,Bedok Point,1.456401154590206,5
601 CHOA CHU KANG ST 62,Yew Tee Point,0.18962346229728047,4
152 LOR 2 TOA PAYOH,HDB Hub,0.25558880490460845,6
114 LENGKONG TIGA,Bedok Mall,1.9394046533319247,4
515C TAMPINES CTRL 7,Our Tampines Hub,0.47512368442896036,4
9 GLOUCESTER RD,Serangoon Plaza,0.5104279167686655,20
617 CHOA CHU KANG NTH 7,Yew Tee Square,0.2803535927730481,4
58 HAVELOCK RD,Tiong Bahru Plaza,0.4106640403503475,24
648C JURONG WEST ST 61,Pioneer Mall,0.30799022865792425,4
101 ALJUNIED CRES,Paya Lebar Square,1.0534337494176258,4
624 BEDOK RESERVOIR RD,Djitsun Mall,1.7296880508257104,3
514 WEST COAST RD,321 Clementi,0.7212726174495393,5
488 JURONG WEST AVE 1,Boon Lay Shopping Centre,1.5562667524937923,2
340 ANG MO KIO AVE 1,AMK Hub,0.5570148832092627,3
141 YISHUN RING RD,Northpoint City,0.75728355725755,5
440 PASIR RIS DR 4,Loyang Point,0.7195466649524607,3
458 CLEMENTI AVE 3,321 Clementi,0.21806916029189058,5
336 HOUGANG AVE 7,The Midtown,0.38150117872459566,5
412B FERNVALE LINK,The Seletar Mall,0.27984298687230647,6
715 JURONG WEST ST 71,Pioneer Mall,0.2473495932486502,4
435A FERNVALE RD,The Seletar Mall,0.22318579882291614,4
128 KIM TIAN RD,Tiong Bahru Plaza,0.5692839797828778,5
16 OUTRAM HILL,People's Park Complex,0.6623404303248928,24
448 CHOA CHU KANG AVE 4,Sunshine Place,0.31029594076464156,5
424 HOUGANG AVE 6,Hougang Mall,0.14718830739281263,7
772 WOODLANDS DR 60,Woodlands Mart,0.17537291054473503,4
604A PUNGGOL RD,Waterway Point,0.6215883108008907,5
15 HOLLAND DR,The Star Vista,1.0063490156650694,4
277 CHOA CHU KANG AVE 2,Keat Hong Shopping Centre,0.2701256800284014,7
267 TAMPINES ST 21,Tampines Mall,0.5078300965351408,5
373 TAMPINES ST 34,Loyang Point,1.3227846865084236,5
682 CHOA CHU KANG CRES,Yew Tee Square,0.5323523134075263,4
207 BT BATOK ST 21,West Mall,0.4375608779397659,5
402 BT BATOK WEST AVE 7,Keat Hong Shopping Centre,1.4083781437497527,4
213C PUNGGOL WALK,Waterway Point,0.7426848880941028,6
62 CIRCUIT RD,Paya Lebar Square,1.0305249858036398,4
310 CLEMENTI AVE 4,The Clementi Mall,0.5550136253835617,5
652B JURONG WEST ST 61,Pioneer Mall,0.5577593114969298,4
846 SIMS AVE,Singapore Post Centre (Singpost Centre),0.7850125650073652,11
834 YISHUN ST 81,Wisteria Mall,0.867324101091222,2
496G TAMPINES AVE 9,Tampines 1,0.9371485749255519,7
702 TAMPINES ST 71,Our Tampines Hub,0.5058508598934505,4
618 JURONG WEST ST 65,Pioneer Mall,0.38760881707421335,4
21 CHAI CHEE RD,Bedok Mall,0.7865202553096178,4
222 PENDING RD,Fajar Shopping Centre,1.0303673312538115,6
453 FAJAR RD,Fajar Shopping Centre,0.17517693424758318,5
44 TANGLIN HALT RD,Rochester Mall,1.3310896216795507,5
683A JURONG WEST CTRL 1,Jurong Point,0.4045571223326283,5
679B JURONG WEST CTRL 1,Jurong Point,0.4977027579026409,5
451 TAMPINES ST 42,Tampines 1,1.0162923972049795,7
658 JLN TENAGA,Singapore Post Centre (Singpost Centre),2.0844692736873776,0
664 BUFFALO RD,Tekka Centre,0.05614714178952454,34
881 WOODLANDS ST 82,Woodlands Mart,0.701204029958994,5
368 BT BATOK ST 31,West Mall,1.1431477378947998,3
422 JURONG WEST ST 42,Boon Lay Shopping Centre,1.6072353162831865,2
135 RIVERVALE ST,Rivervale Mall,0.45485437547274027,5
554 BEDOK NTH ST 3,Djitsun Mall,0.7391561443319744,4
124 BEDOK RESERVOIR RD,Djitsun Mall,2.2826564888096703,0
146 YISHUN ST 11,Northpoint City,0.5118707723719241,5
571 PASIR RIS ST 53,White Sands,0.4600731260254285,3
166 BT BATOK WEST AVE 8,West Mall,0.7682914650386724,5
175A YUNG KUANG RD,Taman Jurong Shopping Centre,0.3406086838082233,3
87 REDHILL CL,Tiong Bahru Plaza,0.9066210634299876,6
224 YISHUN ST 21,Northpoint City,0.7269144013214046,5
406 BT BATOK WEST AVE 7,Keat Hong Shopping Centre,1.3651076252488439,4
475D UPP SERANGOON CRES,The Midtown,0.7844722221741994,6
582 PASIR RIS ST 53,White Sands,0.4565389964779171,3
126 HOUGANG AVE 1,Upper Serangoon Shopping Centre,0.7759962414277624,3
651 HOUGANG AVE 8,Hougang 1,0.39234988424938716,6
124A BT MERAH VIEW,Tiong Bahru Plaza,0.517608468617577,5
91 LOR 3 TOA PAYOH,HDB Hub,0.6887133657460217,4
240 YISHUN RING RD,Junction 9,0.25107358089195325,5
362 BT BATOK ST 31,West Mall,1.1910397602343725,3
289C PUNGGOL PL,Waterway Point,0.557801526091587,6
304A ANCHORVALE LINK,Compass One,0.8187711271967846,8
108 LENGKONG TIGA,Singapore Post Centre (Singpost Centre),1.822004721555267,1
663C JURONG WEST ST 65,Jurong Point,0.49845971371856435,4
60 TEBAN GDNS RD,JCube,1.1716045459157962,4
154 BISHAN ST 13,Junction 8,0.8329861080557438,3
29 MARINE CRES,Parkway Parade,0.9023875841038965,7
703 CHOA CHU KANG ST 53,Limbang Shopping Centre,0.3215929021184136,8
721 PASIR RIS ST 72,Elias Mall,0.706119367942371,2
238 CHOA CHU KANG CTRL,Keat Hong Shopping Centre,0.4658120949947127,9
794 YISHUN RING RD,Northpoint City,0.9980717625517681,3
192A RIVERVALE DR,Rivervale Mall,0.258557281446044,6
53 PIPIT RD,Paya Lebar Square,0.8778977338512656,4
547 WOODLANDS DR 16,888 Plaza,0.8119911189032561,5
551 SERANGOON NTH AVE 3,Hougang 1,1.0249831524133977,3
290D BT BATOK EAST AVE 3,West Mall,1.1359084082948319,4
175D PUNGGOL FIELD,Punggol Plaza,0.7486352072772711,6
169 STIRLING RD,Queensway Shopping Centre,0.31309558002732185,4
413 PASIR RIS DR 6,Downtown East,0.568422505878392,4
109 TECK WHYE LANE,Teck Whye Shopping Centre,0.15938550729068107,9
40 SIMS DR,Kallang Wave Mall,1.5598707388037067,6
213 JURONG EAST ST 21,Westgate,0.6281248613251547,5
118 TECK WHYE LANE,Teck Whye Shopping Centre,0.2031842255106049,10
141 BEDOK RESERVOIR RD,Djitsun Mall,2.067424783179894,0
869 TAMPINES ST 83,Our Tampines Hub,0.8071901105109204,4
787 YISHUN RING RD,Northpoint City,0.9003573613443924,3
179 LOMPANG RD,Bukit Panjang Plaza,0.08477415832655151,7
205 CHOA CHU KANG CTRL,Teck Whye Shopping Centre,0.44531560365124967,10
275 PASIR RIS ST 21,Loyang Point,0.22198329811611317,3
260 BISHAN ST 22,Junction 8,1.2498460705921162,4
275A JURONG WEST ST 25,Gek Poh Shopping Centre,0.5959316521286789,4
208C PUNGGOL PL,Waterway Point,0.618587783043788,6
17B CIRCUIT RD,Paya Lebar Square,1.3005128459233954,4
326A ANCHORVALE RD,Compass One,0.8370223140808883,6
5 PINE CL,Leisure Park Kallang,0.8676856543827594,6
235 COMPASSVALE WALK,Compass One,0.5239861919507172,6
18A CIRCUIT RD,Paya Lebar Square,1.2782680779942923,4
615 CHOA CHU KANG ST 62,Yew Tee Square,0.3988818108488351,4
166 BISHAN ST 13,Junction 8,0.770011355834903,2
941 TAMPINES AVE 5,Our Tampines Hub,0.40550898208070824,5
159 BEDOK STH AVE 3,East Village,1.4093260855707512,5
94 WHAMPOA DR,Zhongshan Mall,1.161793362663879,9
453D FERNVALE RD,The Seletar Mall,0.23799870754225022,3
504 BT BATOK ST 52,West Mall,0.691937213235262,3
564 HOUGANG ST 51,Hougang Green Shopping Mall,0.1272148784959986,8
281 BT BATOK EAST AVE 3,West Mall,1.001749497001843,3
290 BISHAN ST 24,Junction 8,0.767877826447951,4
207A COMPASSVALE LANE,Rivervale Plaza,0.44291345156182793,8
440 TAMPINES ST 43,Tampines 1,1.0168121563782055,7
603 SENJA RD,Junction 10,0.2551020835844461,7
513 CHOA CHU KANG ST 51,Limbang Shopping Centre,0.28545924805624784,7
84B LOR 2 TOA PAYOH,HDB Hub,0.3966996400586253,6
708 BEDOK NTH RD,Djitsun Mall,1.516169100441238,4
722 CLEMENTI WEST ST 2,West Coast Plaza,0.2760167772213421,5
127C KIM TIAN RD,Tiong Bahru Plaza,0.6339935258770611,7
183 EDGEFIELD PLAINS,Oasis Terraces,0.5693207330756926,6
15 BEACH RD,Duo,0.15626642739032318,24
792 WOODLANDS AVE 6,Admiralty Place,0.25130498404050156,4
241 BT PANJANG RING RD,Fajar Shopping Centre,0.48340218172854355,6
627 CHOA CHU KANG ST 62,Yew Tee Point,0.10950816311802662,4
291C BT BATOK ST 24,West Mall,1.0481642290233493,5
287A JURONG EAST ST 21,Westgate,0.4744398198569312,5
214 TAMPINES ST 23,Tampines 1,0.9343088238191433,6
658D JURONG WEST ST 65,Pioneer Mall,0.6379704445363347,4
493D TAMPINES ST 43,White Sands,1.120657811191154,7
340B SEMBAWANG CL,Sun Plaza,0.17662254840936326,3
603 ANG MO KIO AVE 5,Broadway Plaza,1.4588301092325515,2
142 TAMPINES ST 12,Century Square,0.4224354728533033,6
387 BT BATOK WEST AVE 5,HillV2,1.3194027309273628,7
356 WOODLANDS AVE 5,Causeway Point,0.33181242267037264,3
771 YISHUN AVE 3,Northpoint City,0.5990359407711146,3
114 HO CHING RD,Taman Jurong Shopping Centre,0.4225641814916179,3
120 BISHAN ST 12,Junction 8,0.42041749590764727,2
834 HOUGANG CTRL,Hougang Mall,0.5147439146394318,6
602 BEDOK RESERVOIR RD,Djitsun Mall,2.0384390698582013,0
36 BEDOK STH AVE 2,Bedok Point,0.7597017950288552,5
79E TOA PAYOH CTRL,HDB Hub,0.4149204245592648,6
657 HOUGANG AVE 8,Hougang 1,0.3369985044749812,6
331 YISHUN RING RD,Junction 9,0.31253111105089876,4
280 BT BATOK EAST AVE 3,West Mall,0.9480480473669353,3
35 BEDOK STH AVE 2,Bedok Point,0.8657321481229846,5
756 JURONG WEST ST 74,Gek Poh Shopping Centre,0.2772450003694499,4
212 BISHAN ST 23,Junction 8,0.6747396040574201,3
820 WOODLANDS ST 82,888 Plaza,0.7267779431359145,5
307B ANCHORVALE RD,Buangkok Square,0.8668888880437585,7
925 JURONG WEST ST 92,Pioneer Mall,0.8906291313274296,3
389 BT BATOK WEST AVE 5,HillV2,1.3604736259196824,7
343 UBI AVE 1,Singapore Post Centre (Singpost Centre),1.0576606778214188,4
611 CHOA CHU KANG ST 62,Yew Tee Square,0.40467736592240683,4
510 WOODLANDS DR 14,Causeway Point,0.4604312756119822,5
294 PUNGGOL CTRL,Waterway Point,0.5028144954851752,6
64 NEW UPP CHANGI RD,Bedok Point,0.8339282761014333,5
136 PASIR RIS ST 11,Loyang Point,0.7882916901184617,5
310 HOUGANG AVE 5,The Midtown,0.4746600723886992,4
433 HOUGANG AVE 8,Hougang Mall,0.40966002608549806,7
703 BEDOK RESERVOIR RD,Djitsun Mall,1.6363968913960996,4
415 PANDAN GDNS,Big Box,1.2802491480317832,5
26B JLN MEMBINA,Tiong Bahru Plaza,0.41228923672179335,4
449 CHOA CHU KANG AVE 4,Sunshine Place,0.3383694126190248,5
108 SERANGOON NTH AVE 1,Hougang 1,1.1106056357941947,4
744 YISHUN ST 72,Northpoint City,0.26237495373181113,5
556 HOUGANG ST 51,Hougang Green Shopping Mall,0.26649977800788643,7
451 ANG MO KIO AVE 10,AMK Hub,0.7873214342531488,2
410 JURONG WEST ST 42,Boon Lay Shopping Centre,1.7459751989469348,1
33 BALAM RD,Paya Lebar Square,1.4138311908171313,4
344 BT BATOK ST 34,West Mall,1.3735773406807488,4
87 ZION RD,Great World City,0.28609761702443853,28
634 JURONG WEST ST 65,Pioneer Mall,0.2642545746745292,4
1 KG KAYU RD,Leisure Park Kallang,0.8287342840398926,6
910 JURONG WEST ST 91,Pioneer Mall,1.1954017953027285,2
780D WOODLANDS CRES,Woodlands Mart,0.5019948694535235,4
603 CLEMENTI WEST ST 1,West Coast Plaza,0.179758265057083,5
12 KG ARANG RD,Leisure Park Kallang,0.8234022200163176,4
123 BEDOK NTH ST 2,Bedok Point,0.7355777487197727,5
482 JURONG WEST ST 41,Boon Lay Shopping Centre,1.3714530556031035,2
298C COMPASSVALE ST,Rivervale Mall,0.592997954581141,6
925 HOUGANG ST 91,Hougang 1,0.36284559665182947,8
917 HOUGANG AVE 9,Hougang 1,0.4553319088391841,7
264A COMPASSVALE BOW,Rivervale Plaza,0.7289196874536193,7
180 YUNG SHENG RD,Taman Jurong Shopping Centre,0.15582444442322418,3
252 YISHUN RING RD,Junction 9,0.18966107805258664,5
989C JURONG WEST ST 93,Pioneer Mall,0.6733113837876117,3
350 CHOA CHU KANG CTRL,Lot One,0.2605050856127608,8
655 SENJA RD,Greenridge Shopping Centre,0.29789833164384294,6
518C TAMPINES CTRL 7,Our Tampines Hub,0.41652484401696527,4
289B BT BATOK ST 25,West Mall,1.4595799481144984,4
908 TAMPINES AVE 4,Our Tampines Hub,0.3694880248690717,5
330 WOODLANDS AVE 1,Marsiling Mall,0.4298769944757288,2
316 TAMPINES ST 33,Eastpoint Mall,1.1096581733492905,6
877 YISHUN ST 81,Wisteria Mall,0.7869933104825663,2
871A TAMPINES ST 84,Our Tampines Hub,1.0106755109341983,4
127 YISHUN ST 11,Northpoint City,0.8802983994609739,4
549 CHOA CHU KANG ST 52,Limbang Shopping Centre,0.17189671608223756,7
162 WOODLANDS ST 13,Marsiling Mall,0.7378455669516213,2
742 YISHUN AVE 5,Northpoint City,0.3736317568724146,5
315A ANG MO KIO ST 31,AMK Hub,0.5994059253475783,3
406 SERANGOON AVE 1,NEX,0.36286442335821706,3
204C COMPASSVALE DR,Compass One,0.5009910404357413,7
504 JURONG WEST ST 51,Boon Lay Shopping Centre,0.8053354931393688,3
30 MARSILING DR,Marsiling Mall,1.2915520264601834,2
261 BT BATOK EAST AVE 4,West Mall,1.0895429939073742,3
322 CLEMENTI AVE 5,The Clementi Mall,0.20868159428775743,5
558 ANG MO KIO AVE 10,AMK Hub,1.209701134753353,2
306 JURONG EAST ST 32,JCube,1.5216885439708565,5
489C TAMPINES ST 45,Loyang Point,1.0354676555527116,7
345 CLEMENTI AVE 5,The Clementi Mall,0.5577061405591676,5
402 PANDAN GDNS,Big Box,1.3292848658257674,7
297 TAMPINES ST 22,Eastpoint Mall,0.9660619526890645,5
164 BEDOK STH RD,East Village,1.2902352097717225,5
326 HOUGANG AVE 7,The Midtown,0.46362932556686326,5
12 MARINE TER,112 Katong,1.18543305161477,7
205 PASIR RIS ST 21,Loyang Point,0.19222103998593387,3
117 BT BATOK WEST AVE 6,West Mall,0.21066779817067183,3
123 BT BATOK CTRL,West Mall,0.21731708909562342,2
140 YISHUN RING RD,Northpoint City,0.6963327895463866,5
305B PUNGGOL RD,Waterway Point,0.4620757476455444,5
89 C'WEALTH DR,Rochester Mall,1.210536666428387,3
220 PASIR RIS ST 21,Loyang Point,0.503528310842311,3
256 TAMPINES ST 21,Tampines 1,0.548138822473508,5
793 YISHUN RING RD,Northpoint City,0.9619435354898733,3
736 TAMPINES ST 72,Our Tampines Hub,0.9742418834561891,4
804 WOODLANDS ST 81,Causeway Point,0.47187894424893473,5
296C COMPASSVALE CRES,Rivervale Mall,0.7705837040220147,6
100 WHAMPOA DR,City Square Mall,1.0635876875130086,10
712 HOUGANG AVE 2,Heartland Mall,0.7429925410540504,6
305A ANCHORVALE LINK,Buangkok Square,0.8559558858113611,8
157 SIMEI RD,Eastpoint Mall,0.7411421210969,5
113 SERANGOON NTH AVE 1,Hougang 1,1.2562702333256768,3
522B TAMPINES CTRL 7,Our Tampines Hub,0.5577672643860725,4
708 HOUGANG AVE 2,The Midtown,0.7914049527418855,6
253 TAMPINES ST 21,Tampines 1,0.35129795263811486,5
110 RIVERVALE WALK,Rivervale Plaza,0.2691505024327464,7
168 BT BATOK WEST AVE 8,West Mall,0.922085276372212,5
669D JURONG WEST ST 64,Jurong Point,0.5822472682743054,4
539 WOODLANDS DR 16,888 Plaza,0.9523650929817717,5
145 JLN BT MERAH,Tiong Bahru Plaza,1.0814220476066159,8
522 SERANGOON NTH AVE 4,Hougang 1,0.7523692816474348,5
689E WOODLANDS DR 75,Admiralty Place,0.8867116414150038,5
918 JURONG WEST ST 91,Pioneer Mall,1.1018257413928763,3
94 HAVELOCK RD,Great World City,0.5654167154048244,27
124 MCNAIR RD,City Square Mall,0.763982388013546,10
110 WHAMPOA RD,Zhongshan Mall,1.039125540163816,7
487 PASIR RIS DR 4,Downtown East,0.7191855197890915,3
574 CHOA CHU KANG ST 52,Limbang Shopping Centre,0.32385573972797876,7
128 PASIR RIS ST 11,White Sands,0.9568016407395529,5
850 TAMPINES ST 82,Our Tampines Hub,0.543459751750755,4
207B PUNGGOL PL,Waterway Point,0.6949928748380694,6
539 SERANGOON NTH AVE 4,Hougang 1,0.8118924596594138,5
170A PUNGGOL FIELD,Punggol Plaza,0.22072815029081905,5
112 PASIR RIS ST 11,White Sands,0.8652141049881996,5
113 RIVERVALE WALK,Rivervale Plaza,0.17173173898991648,7
410 WOODLANDS ST 41,Marsiling Mall,0.8742036394491026,2
529 SERANGOON NTH AVE 4,Hougang 1,0.8764488907963494,4
210C COMPASSVALE LANE,Rivervale Plaza,0.2855683661979559,8
271B JURONG WEST ST 24,Gek Poh Shopping Centre,0.6903855067337257,4
437 FAJAR RD,Fajar Shopping Centre,0.2335718929279438,6
719 BEDOK RESERVOIR RD,Djitsun Mall,1.2633331273368171,4
235 SERANGOON AVE 3,NEX,0.5347425804398956,3
25 NEW UPP CHANGI RD,Bedok Point,0.23559853913236734,5
6 KIM TIAN RD,Tiong Bahru Plaza,0.27803632119164284,7
255 PASIR RIS ST 21,Loyang Point,0.2009976901924255,3
358 HOUGANG AVE 5,The Midtown,0.18835168825532952,6
170 STIRLING RD,Anchorpoint,0.3526654525263331,4
128 BEDOK NTH ST 2,Bedok Point,0.8054128448961986,5
206A COMPASSVALE LANE,Rivervale Plaza,0.5817197358765713,8
631 PASIR RIS DR 3,Elias Mall,0.20367929202781146,3
157D RIVERVALE CRES,Rivervale Mall,0.5942577866516652,5
359 HOUGANG AVE 5,The Midtown,0.14899767023608373,6
402 TAMPINES ST 41,Tampines 1,0.33339781889401715,6
502 ANG MO KIO AVE 5,Broadway Plaza,0.6080562700735541,2
40 TELOK BLANGAH RISE,VivoCity,0.8668038482561906,4
748C BEDOK RESERVOIR CRES,Djitsun Mall,1.4367968542048155,4
895A TAMPINES ST 81,Our Tampines Hub,1.1098257216987886,4
314 BT BATOK ST 32,West Mall,1.1427581322848743,3
44 BEDOK STH RD,Bedok Point,1.1114564364020032,5
111 TAMPINES ST 11,Tampines Mall,0.6957807389224668,6
535 WOODLANDS DR 14,888 Plaza,0.7604772961469644,5
865 YISHUN ST 81,Wisteria Mall,0.5344034896526109,2
217 BT BATOK ST 21,West Mall,0.7410716450562039,5
99 BEDOK NTH AVE 4,East Village,0.7897734297422964,6
221C BEDOK CTRL,Bedok Point,0.20709308793394143,5
149 BEDOK RESERVOIR RD,Djitsun Mall,2.1587740164509315,0
633A PUNGGOL DR,Oasis Terraces,0.1401451483782622,4
412 CHOA CHU KANG AVE 3,Lot One,0.4806968277551719,8
533 HOUGANG AVE 6,Hougang Mall,0.42771188511070457,8
668 CHOA CHU KANG CRES,Yew Tee Square,0.4886731039869961,4
655 HOUGANG AVE 8,Hougang 1,0.4005348449691367,6
352C CANBERRA RD,Sun Plaza,0.1825949935106391,3
165 SIMEI RD,Eastpoint Mall,0.7340130966548911,5
1 DELTA AVE,Great World City,0.3908277562639689,26
773 PASIR RIS ST 71,Elias Mall,0.7537635657952054,2
648 ANG MO KIO AVE 5,Broadway Plaza,0.7406334002585633,2
201B COMPASSVALE DR,Compass One,0.4343028341777948,7
617B PUNGGOL DR,Oasis Terraces,0.13566580586309612,4
947 JURONG WEST ST 91,Pioneer Mall,0.7396977895391403,3
309 WOODLANDS AVE 1,Marsiling Mall,0.5880140592135861,2
158 YUNG LOH RD,Taman Jurong Shopping Centre,0.7377587795579923,1
131 BISHAN ST 12,Junction 8,0.58024628834786,2
613 JURONG WEST ST 62,Pioneer Mall,0.45252625493351956,4
169 LOR 1 TOA PAYOH,HDB Hub,0.47886452135729235,5
281B SENGKANG EAST AVE,Compass One,0.784904810348926,9
530 HOUGANG AVE 6,Hougang Mall,0.5020769214903079,8
67 CIRCUIT RD,Paya Lebar Square,0.9454580253876899,4
815 TAMPINES AVE 4,Our Tampines Hub,0.7425479639887327,6
276 BANGKIT RD,Fajar Shopping Centre,1.0053913551908362,6
469A ADMIRALTY DR,Sun Plaza,0.6707963265346343,4
487B CHOA CHU KANG AVE 5,Sunshine Place,0.18546307476255539,5
909 TAMPINES AVE 4,Our Tampines Hub,0.35893260539499955,5
110 SERANGOON NTH AVE 1,Hougang 1,1.1331051387484952,3
250 TAMPINES ST 21,Tampines Mall,0.419644151179295,5
40 CAMBRIDGE RD,Velocity,0.6637920937747253,22
102 JLN RAJAH,Zhongshan Mall,0.5703818436072929,7
766 JURONG WEST ST 74,Gek Poh Shopping Centre,0.1316566643467678,4
226 CHOA CHU KANG CTRL,Keat Hong Shopping Centre,0.4236423580552899,9
370 BT BATOK ST 31,West Mall,1.08728472849518,2
472 SEMBAWANG DR,Sun Plaza,0.5156790502477733,3
308 WOODLANDS AVE 1,Marsiling Mall,0.5420906730131981,2
156 WOODLANDS ST 13,Marsiling Mall,0.6128252077501833,2
476 SEMBAWANG DR,Sun Plaza,0.4629417411295902,3
897B WOODLANDS DR 50,888 Plaza,0.18680437636203737,5
256 COMPASSVALE RD,Compass One,0.5175792371208178,6
259 YISHUN ST 22,Junction 9,0.3639505640241306,5
346 KANG CHING RD,Taman Jurong Shopping Centre,0.5980431243792337,3
307A ANG MO KIO AVE 1,AMK Hub,0.585988551942664,3
623 BT BATOK CTRL,West Mall,0.08104083206772436,2
563 ANG MO KIO AVE 3,AMK Hub,1.0614169262858246,2
138 SERANGOON NTH AVE 2,Hougang 1,0.9302526844393432,6
113 CLEMENTI ST 13,The Clementi Mall,1.096698020248869,4
112 WHAMPOA RD,Zhongshan Mall,1.1374804201519038,8
447 HOUGANG AVE 10,Hougang Green Shopping Mall,0.7679448349910278,8
102 RIVERVALE WALK,Rivervale Plaza,0.4081989770120425,7
108 SIMEI ST 1,Eastpoint Mall,0.23473796163130095,7
71 REDHILL RD,Tiong Bahru Plaza,1.0816733928810154,6
207 PASIR RIS ST 21,Loyang Point,0.24792023184506973,3
33 TELOK BLANGAH WAY,VivoCity,1.080625544264493,4
208A COMPASSVALE LANE,Rivervale Plaza,0.38697273990083114,8
7 GHIM MOH RD,The Star Vista,0.49545842262665546,2
612 YISHUN ST 61,Wisteria Mall,0.6988340882038906,3
745 PASIR RIS ST 71,Elias Mall,0.7126884673923012,2
405 TAMPINES ST 41,Tampines 1,0.38631927140432315,6
7 PINE CL,Leisure Park Kallang,0.8881447904970772,6
362 TAMPINES ST 34,Loyang Point,1.1783340016917856,4
621 SENJA RD,Greenridge Shopping Centre,0.3821531585660275,7
142 POTONG PASIR AVE 3,NEX,2.017841945166349,0
72 LOR 5 TOA PAYOH,HDB Hub,0.5863935339912743,6
308B PUNGGOL WALK,Waterway Point,0.29251447141678466,4
174 LOMPANG RD,Bukit Panjang Plaza,0.2233758562173168,7
526A PASIR RIS ST 51,White Sands,0.6124095684106057,8
416 ANG MO KIO AVE 10,AMK Hub,0.9115986896953886,3
189 BISHAN ST 13,Junction 8,0.37880079852499954,1
199A PUNGGOL FIELD,Waterway Point,0.8465185264151998,6
88 TELOK BLANGAH HTS,IMM,0.5998599415847559,5
986A BUANGKOK CRES,Buangkok Square,0.3353254532749889,6
551 JURONG WEST ST 42,Boon Lay Shopping Centre,0.8281452293487953,3
474 SEMBAWANG DR,Sun Plaza,0.42546625444639413,3
683A WOODLANDS DR 62,Admiralty Place,0.12491622248920173,4
353 ANG MO KIO ST 32,AMK Hub,0.6840072434171952,3
20 TELOK BLANGAH CRES,IMM,1.1779347918379703,4
840 JURONG WEST ST 81,Pioneer Mall,0.5958203319216885,3
279 CHOA CHU KANG AVE 3,Keat Hong Shopping Centre,0.37508866076420516,8
617 YISHUN RING RD,Wisteria Mall,0.6731070264312734,3
638 BEDOK RESERVOIR RD,Singapore Post Centre (Singpost Centre),1.75799760998122,2
978C BUANGKOK CRES,Hougang 1,0.4871699071296828,6
425 PASIR RIS DR 6,White Sands,0.649538897591475,4
