flat,hawker,hawker_dist,num_hawker_2km
104 WHAMPOA DR,Pek Kio Market & Food Centre,0.6184057035206643,6
149 SILAT AVE,Blk 112 Jalan Bukit Merah,0.6870892372157877,14
235 ANG MO KIO AVE 3,Sembawang Hill Food Centre,1.0364652235747964,3
10 PINE CL,Kallang Estate Market,0.2860879147212863,8
15 BEDOK STH RD,Bedok Food Centre,0.9460625940085549,6
85C LOR 4 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.324616927947503,3
148 BISHAN ST 11,Blk 210 Toa Payoh Lorong 8,0.44441113401535937,3
12 REDHILL CL,Blk 115 Bukit Merah View,0.6189528817882824,8
201D COMPASSVALE DR,Market Street Food Centre,3.228034353556989,0
164 SIMEI RD,Market Street Food Centre,1.5409445329365448,1
450 SIN MING AVE,Blk 320 Shunfu Road,1.018726689355971,2
28 KELANTAN RD,Berseh Food Centre,0.18251400096167872,8
167C PUNGGOL EAST,Market Street Food Centre,5.042106790363925,0
602 CLEMENTI WEST ST 1,Blk 726 Clementi West Street 2,0.2707382339854676,3
218 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,0.9063373936999702,4
759 YISHUN ST 72,Chong Pang Market & Food Centre,0.7924096651552194,2
473 PASIR RIS DR 6,Market Street Food Centre,3.4778884031058945,0
859 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.4806728944418515,0
725 TAMPINES ST 71,Market Street Food Centre,1.6105920379096437,1
367 BT BATOK ST 31,Market Street Food Centre,2.279043633814521,0
449 BT PANJANG RING RD,Bukit Timah Market,4.944545081971893,0
677 WOODLANDS AVE 6,Blks 20/21 Marsiling Lane,2.7700008867862973,0
1 LOR LEW LIAN,Market Street Food Centre,1.5003472525743042,4
26 TIONG BAHRU RD,Tiong Bahru Market,0.18065818585061275,14
75C REDHILL RD,Blk 115 Bukit Merah View,0.7511294160886227,8
328 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.6349182376989668,2
221 SERANGOON AVE 4,Serangoon Garden Market,0.7179874296895579,5
335 SERANGOON AVE 3,Serangoon Garden Market,1.587561937286142,4
14A LOR 7 TOA PAYOH,Blk 210 Toa Payoh Lorong 8,0.5808105262842524,3
167 BISHAN ST 13,Blk 210 Toa Payoh Lorong 8,0.8630567160729777,4
385 BT BATOK WEST AVE 5,Market Street Food Centre,2.722977126488099,0
838 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.8483029212125115,0
471C FERNVALE ST,Chomp Chomp Food Centre,3.882206754851864,0
155 HOUGANG ST 11,Market Street Food Centre,0.9591561926995126,4
471 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.16718256673293627,4
76 BEDOK NTH RD,Blk 58 New Upper Changi Road,0.47433604664413626,9
289A BT BATOK ST 25,Bukit Timah Market,1.815030686776171,1
703 PASIR RIS DR 10,Market Street Food Centre,3.914719051576023,0
19 QUEEN'S CL,Alexandra Village Food Centre,0.8252155734887007,4
841 WOODLANDS ST 82,Blks 20/21 Marsiling Lane,1.613780464581671,4
825 WOODLANDS ST 81,Blks 20/21 Marsiling Lane,1.5088949098750928,4
636B SENJA RD,Market Street Food Centre,5.383567675251894,0
388 YISHUN RING RD,Chong Pang Market & Food Centre,2.08540470863731,0
56 LOR 4 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.18314000987980872,3
127 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.3429838610302475,3
578 HOUGANG AVE 4,Market Street Food Centre,2.197308319011887,0
570 HOUGANG ST 51,Market Street Food Centre,2.0993229775717865,0
120 MCNAIR RD,Pek Kio Market & Food Centre,0.8417170122068758,7
707 HOUGANG AVE 2,Market Street Food Centre,0.8509624444330676,2
419 CANBERRA RD,Chong Pang Market & Food Centre,2.476841343434823,0
566 PASIR RIS ST 51,Market Street Food Centre,2.642215608161121,0
625 BT BATOK CTRL,Market Street Food Centre,1.495208899175395,1
611 HOUGANG AVE 8,Market Street Food Centre,1.2113505251363117,2
686D CHOA CHU KANG CRES,Blks 20/21 Marsiling Lane,5.407239476674591,0
2 BEACH RD,Golden Mile Food Centre,0.17294115875337818,7
329 UBI AVE 1,Blk 4A Eunos Crescent,0.7413131722812929,4
722 JURONG WEST AVE 5,Blk 505 Jurong West Street 52,2.337476019559735,0
545 CHOA CHU KANG ST 52,Market Street Food Centre,5.559990339078876,0
431C YISHUN AVE 1,Chong Pang Market & Food Centre,2.3706055369711536,0
836 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.886357007495777,0
526 BT BATOK ST 51,Market Street Food Centre,2.1136128817641686,0
202A PUNGGOL FIELD,Market Street Food Centre,4.932506132439822,0
807C CHAI CHEE RD,Blk 538 Bedok North Street 3,0.4669963172946987,6
38 TANGLIN HALT RD,Tanglin Halt Market,0.355256890328507,6
239 CHOA CHU KANG CTRL,Market Street Food Centre,4.117193062940818,0
657B JURONG WEST ST 65,Taman Jurong Market & Food Centre,2.3064135608829335,0
407 FAJAR RD,Bukit Timah Market,4.706404057120321,0
114 PENDING RD,Bukit Timah Market,4.2858198240340535,0
666A JURONG WEST ST 65,Blk 505 Jurong West Street 52,2.1908992874650997,0
867 WOODLANDS ST 83,Blks 20/21 Marsiling Lane,1.7811454543784369,4
302B ANCHORVALE LINK,Market Street Food Centre,3.2224579748515523,0
474 CHOA CHU KANG AVE 3,Market Street Food Centre,3.8766117925901296,0
545 ANG MO KIO AVE 10,Blk 724 Ang Mo Kio Ave 6,1.0932635222305718,4
824 YISHUN ST 81,Chong Pang Market & Food Centre,2.039898573971275,0
365 YISHUN RING RD,Chong Pang Market & Food Centre,1.8834397744787112,2
683C WOODLANDS DR 62,Blks 20/21 Marsiling Lane,2.924166528243607,0
288A PUNGGOL PL,Market Street Food Centre,5.145207813774724,0
853 WOODLANDS ST 83,Blks 20/21 Marsiling Lane,1.8336975257872858,4
739 WOODLANDS CIRCLE,Blks 20/21 Marsiling Lane,2.2055369158793487,0
306 HOUGANG AVE 5,Market Street Food Centre,1.3800794817957773,2
105 LENGKONG TIGA,Blk 4A Eunos Crescent,0.8708445278406303,4
530 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,2.2404099412834504,0
608 SENJA RD,Bukit Timah Market,5.059597547076479,0
442 YISHUN AVE 11,Chong Pang Market & Food Centre,2.0814372620428205,0
325 JURONG EAST ST 31,Market Street Food Centre,1.1469413438993696,4
220 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,0.9331066230062477,3
304 HOUGANG AVE 5,Market Street Food Centre,1.4252860085339873,2
132 BT BATOK WEST AVE 6,Market Street Food Centre,1.161426224939295,1
213 BT BATOK ST 21,Market Street Food Centre,1.6703269352303498,1
71 MARINE DR,Blk 50A Marine Terrace,0.7712185053609402,5
315 BT BATOK ST 32,Market Street Food Centre,2.073823502556466,0
130 SIMEI ST 1,Market Street Food Centre,1.1390193173971381,1
402 HOUGANG AVE 10,Market Street Food Centre,2.068486123833655,0
715 TAMPINES ST 71,Market Street Food Centre,1.7395296431468725,1
446C JLN KAYU,Chomp Chomp Food Centre,3.1993795398973965,0
729 JURONG WEST AVE 5,Blk 505 Jurong West Street 52,2.3253611738193674,0
148 GANGSA RD,Bukit Timah Market,4.16320190555472,0
241 SERANGOON AVE 3,Serangoon Garden Market,1.2010903227900853,5
121D SENGKANG EAST WAY,Market Street Food Centre,3.6541831528912567,0
663 WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.5048244019870625,0
771 CHOA CHU KANG ST 54,Market Street Food Centre,5.755132741719924,0
426 SERANGOON AVE 1,Market Street Food Centre,1.6764085553245052,3
104 BEDOK NTH AVE 4,Market Street Food Centre,0.6569429615571986,8
832 TAMPINES ST 82,Market Street Food Centre,1.1287049551837285,2
55 C'WEALTH DR,Tanglin Halt Market,0.3941272866358799,6
548 BEDOK NTH AVE 1,Blk 538 Bedok North Street 3,0.20437965182856246,7
637 CHOA CHU KANG NTH 6,Blks 20/21 Marsiling Lane,6.021041936118474,0
215 PASIR RIS ST 21,Market Street Food Centre,3.129258462237402,0
339B SEMBAWANG CL,Chong Pang Market & Food Centre,2.1434715558329853,0
363 TAMPINES ST 34,Market Street Food Centre,2.1065796166983124,0
434 HOUGANG AVE 8,Market Street Food Centre,2.10639368910778,0
303 JURONG EAST ST 32,Market Street Food Centre,0.2889187941799549,4
267 TOH GUAN RD,Market Street Food Centre,0.8170169968442844,1
330A ANCHORVALE ST,Market Street Food Centre,4.17139966691755,0
544 JELAPANG RD,Bukit Timah Market,4.8822901883069605,0
119 POTONG PASIR AVE 1,Blk 210 Toa Payoh Lorong 8,1.0943521958722597,3
736 JURONG WEST ST 75,Blk 505 Jurong West Street 52,1.9093075603625451,1
922 TAMPINES ST 91,Market Street Food Centre,0.4658521328265946,2
606 ELIAS RD,Market Street Food Centre,3.4214368321760054,0
181 BEDOK NTH RD,Blk 58 New Upper Changi Road,0.28447165882091235,8
654C JURONG WEST ST 61,Taman Jurong Market & Food Centre,2.6997469702534103,0
692B CHOA CHU KANG CRES,Blks 20/21 Marsiling Lane,5.521421122488209,0
94D BEDOK NTH AVE 4,Blk 58 New Upper Changi Road,1.0512044836383447,8
105 ANG MO KIO AVE 4,Sembawang Hill Food Centre,0.9578755498608125,2
73 MARINE DR,Blk 50A Marine Terrace,0.8518247780751842,5
221 ANG MO KIO AVE 1,Blk 724 Ang Mo Kio Ave 6,1.0134944044206042,4
85 TELOK BLANGAH HTS,ABC Brickworks Market & Food Centre,1.0779345351784624,6
169 BEDOK STH AVE 3,Blk 58 New Upper Changi Road,0.6017783356673938,7
679A PUNGGOL DR,Market Street Food Centre,5.737074641435348,0
188C RIVERVALE DR,Market Street Food Centre,4.506435581820158,0
411 YISHUN RING RD,Chong Pang Market & Food Centre,2.2073968569317097,0
216 YISHUN ST 21,Chong Pang Market & Food Centre,0.8916893244644366,2
411 BT BATOK WEST AVE 4,Market Street Food Centre,2.452750447589989,0
243 YISHUN RING RD,Chong Pang Market & Food Centre,1.376261094086927,2
165A PUNGGOL CTRL,Market Street Food Centre,5.0946224357822505,0
944 TAMPINES AVE 5,Market Street Food Centre,0.6846793157235408,1
225 BT BATOK CTRL,Market Street Food Centre,1.730731449696974,1
150 MEI LING ST,Tanglin Halt Market,0.9131830304329464,4
442 FAJAR RD,Bukit Timah Market,4.745996659669093,0
271D PUNGGOL WALK,Market Street Food Centre,5.18121926584813,0
334B YISHUN ST 31,Chong Pang Market & Food Centre,1.9268538663968686,2
428 WOODLANDS ST 41,Blks 20/21 Marsiling Lane,1.8852305829899394,4
475 SEGAR RD,Bukit Timah Market,5.468885219210737,0
668B EDGEFIELD PLAINS,Market Street Food Centre,5.873002466035845,0
107 JLN RAJAH,Blk 75 Toa Payoh Lorong 5,0.9267626627709455,4
376A HOUGANG ST 32,Market Street Food Centre,0.9653977645845835,2
106 BEDOK NTH AVE 4,Market Street Food Centre,0.7222969648219624,8
233 PENDING RD,Bukit Timah Market,4.1113979173856805,0
134 BEDOK NTH ST 2,Blk 216 Bedok North Street 1,0.39296095789086544,7
138 MARSILING RD,Blks 20/21 Marsiling Lane,0.5917243366122569,4
316 SEMBAWANG VISTA,Chong Pang Market & Food Centre,1.8001494766457258,2
924 TAMPINES ST 91,Market Street Food Centre,0.4385332727147345,2
667B JURONG WEST ST 65,Blk 505 Jurong West Street 52,2.1054080428948643,0
872 YISHUN ST 81,Chong Pang Market & Food Centre,2.204293925214698,0
886B WOODLANDS DR 50,Blks 20/21 Marsiling Lane,1.9796512644250488,4
80 STRATHMORE AVE,ABC Brickworks Market & Food Centre,0.85914328930771,5
312 YISHUN RING RD,Chong Pang Market & Food Centre,1.4312159386094008,2
213 CHOA CHU KANG CTRL,Market Street Food Centre,4.399579021718342,0
734 WOODLANDS CIRCLE,Blks 20/21 Marsiling Lane,2.3079809768648607,0
144 LOR AH SOO,Market Street Food Centre,0.844648501778171,2
130 BISHAN ST 12,Blk 210 Toa Payoh Lorong 8,0.7618842015413844,5
204 PASIR RIS ST 21,Market Street Food Centre,3.112177250516396,0
759 CHOA CHU KANG NTH 5,Market Street Food Centre,5.5841666656227416,0
450G TAMPINES ST 42,Market Street Food Centre,1.6683388944021351,1
942 TAMPINES AVE 5,Market Street Food Centre,0.6239110392880088,1
258B PUNGGOL FIELD,Market Street Food Centre,5.063999597355396,0
934 TAMPINES ST 91,Market Street Food Centre,0.4996119618854378,2
201C COMPASSVALE DR,Market Street Food Centre,3.272168884365445,0
104 BT BATOK CTRL,Market Street Food Centre,1.2095636742151796,1
615 HOUGANG AVE 8,Market Street Food Centre,1.0596821161405248,2
820 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.6142272894686456,0
504D YISHUN ST 51,Chong Pang Market & Food Centre,2.2423040708400466,0
703 HOUGANG AVE 2,Market Street Food Centre,0.8056831508241328,2
856 WOODLANDS ST 83,Blks 20/21 Marsiling Lane,1.82664836672296,4
763 CHOA CHU KANG NTH 5,Market Street Food Centre,5.583517826854383,0
48 CIRCUIT RD,Blks 79/79A Circuit Road,0.08165069815432488,8
421 BEDOK NTH RD,Blk 208B New Upper Changi Road,0.4235178555427716,7
811 YISHUN RING RD,Chong Pang Market & Food Centre,1.722312565756448,2
216 TAMPINES ST 23,Market Street Food Centre,1.282248411866254,1
115A YISHUN RING RD,Chong Pang Market & Food Centre,0.17849701132191026,2
273B JURONG WEST AVE 3,Blk 505 Jurong West Street 52,1.662823627677885,1
118 CLEMENTI ST 13,Blk 353 Clementi Ave 2,1.1703319928126492,3
659 HOUGANG AVE 8,Market Street Food Centre,1.5998277422148635,2
560 CHOA CHU KANG NTH 6,Market Street Food Centre,5.838955490400814,0
710 WOODLANDS DR 70,Blks 20/21 Marsiling Lane,2.2860980226125527,0
517D JURONG WEST ST 52,Blk 505 Jurong West Street 52,0.5336796274811558,3
79C TOA PAYOH CTRL,Blk 93 Toa Payoh Lorong 4,0.4274970364337537,3
244 BT BATOK EAST AVE 5,Market Street Food Centre,2.246825057262442,0
124 BT BATOK CTRL,Market Street Food Centre,1.3428737775449613,1
323C SENGKANG EAST WAY,Market Street Food Centre,3.8052150393782274,0
228 SIMEI ST 4,Market Street Food Centre,1.323697983244859,1
627 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,1.082162124289019,4
619 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,1.1257918352920482,2
271 PASIR RIS ST 21,Market Street Food Centre,3.079281605760891,0
324 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.4290804921085699,2
817 TAMPINES ST 81,Market Street Food Centre,0.9019152349531854,2
355 CHOA CHU KANG CTRL,Market Street Food Centre,4.428986059581604,0
684D CHOA CHU KANG CRES,Blks 20/21 Marsiling Lane,5.446249468153768,0
45 JLN TIGA,Blk 51 Old Airport Road,0.13431243339279855,9
324 JURONG EAST ST 31,Market Street Food Centre,1.0558392063624011,4
334D YISHUN ST 31,Chong Pang Market & Food Centre,2.016337943993429,0
442 CHOA CHU KANG AVE 4,Blk 505 Jurong West Street 52,4.072259274613884,0
715 PASIR RIS ST 72,Market Street Food Centre,4.197087696064783,0
499B TAMPINES AVE 9,Market Street Food Centre,1.949610942175396,1
126C EDGEDALE PLAINS,Market Street Food Centre,4.7291885536369715,0
103 BISHAN ST 12,Blk 93 Toa Payoh Lorong 4,0.7952912555668123,4
547D SEGAR RD,Bukit Timah Market,5.507137371754597,0
224D COMPASSVALE WALK,Market Street Food Centre,3.5380549814209337,0
351 HOUGANG AVE 7,Market Street Food Centre,2.006817738750996,0
484B CHOA CHU KANG AVE 5,Blk 505 Jurong West Street 52,3.5507213188146185,0
453 YISHUN ST 41,Chong Pang Market & Food Centre,2.2991337285187186,0
353 TAMPINES ST 33,Market Street Food Centre,2.2676784423486485,0
41 TANGLIN HALT RD,Tanglin Halt Market,0.27504199537077667,6
225 CHOA CHU KANG CTRL,Market Street Food Centre,4.227980602526004,0
510 JURONG WEST ST 52,Blk 505 Jurong West Street 52,0.19288338582023462,3
651 WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.5619895860350534,0
18C HOLLAND DR,Holland Village Market & Food Centre,0.35652707452843385,4
658 WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.615551536506407,0
240 PASIR RIS ST 21,Blks 2 & 3 Changi Village Road,3.3358928714484857,0
101A LOR 2 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.2872534005178546,4
734 YISHUN AVE 5,Chong Pang Market & Food Centre,0.38711921161307067,2
427 CLEMENTI AVE 3,Blk 448 Clementi Ave 3,0.1286175711074011,3
673A JURONG WEST ST 65,Blk 505 Jurong West Street 52,2.0041737500967365,0
62A STRATHMORE AVE,ABC Brickworks Market & Food Centre,0.900280763530438,6
223 YISHUN ST 21,Chong Pang Market & Food Centre,0.8588331061835031,2
406 WOODLANDS ST 41,Blks 20/21 Marsiling Lane,1.6233140259046017,4
710 PASIR RIS ST 72,Market Street Food Centre,4.075951187001012,0
688E WOODLANDS DR 75,Chong Pang Market & Food Centre,2.6135978777542808,0
125 POTONG PASIR AVE 1,Blk 210 Toa Payoh Lorong 8,1.2628619314836729,3
649 PASIR RIS DR 10,Market Street Food Centre,3.677757310012181,0
306A ANCHORVALE LINK,Market Street Food Centre,3.452964823774739,0
101D PUNGGOL FIELD,Market Street Food Centre,4.8951872497578695,0
161 BT BATOK ST 11,Market Street Food Centre,0.7199953790915367,1
366 BT BATOK ST 31,Market Street Food Centre,2.233253635157767,0
386 TAMPINES ST 32,Market Street Food Centre,1.9050750361957998,1
117 BISHAN ST 12,Blk 210 Toa Payoh Lorong 8,0.9280428279537388,5
158 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,0.8844641364668057,2
527 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,2.1230436451759958,0
25 SIN MING RD,Blk 320 Shunfu Road,0.3337696895447866,1
508C WELLINGTON CIRCLE,Chong Pang Market & Food Centre,2.443667129324046,0
293 TAMPINES ST 22,Market Street Food Centre,1.25557487104362,1
715 CLEMENTI WEST ST 2,Blk 726 Clementi West Street 2,0.26746815928120043,3
131 MARSILING RISE,Blks 20/21 Marsiling Lane,0.5780565140544801,4
659 CHOA CHU KANG CRES,Blks 20/21 Marsiling Lane,5.586255418272001,0
454 CHOA CHU KANG AVE 4,Blk 505 Jurong West Street 52,3.7214159366231723,0
205 ANG MO KIO AVE 1,Blk 724 Ang Mo Kio Ave 6,0.6668379484488455,4
850 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.9712372448925586,0
641 PASIR RIS DR 1,Market Street Food Centre,3.4323229267649538,0
519 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,1.9327099297704111,4
213B COMPASSVALE LANE,Market Street Food Centre,3.3513954940552932,0
259 TAMPINES ST 21,Market Street Food Centre,1.1956381187945702,1
524C PASIR RIS ST 51,Market Street Food Centre,2.7581021944184325,0
452B SENGKANG WEST WAY,Chomp Chomp Food Centre,3.350369304710672,0
101 WHAMPOA DR,Pek Kio Market & Food Centre,0.617337753441521,7
18 JLN TENTERAM,Blk 75 Toa Payoh Lorong 5,1.1985908892868606,4
148 RIVERVALE CRES,Market Street Food Centre,4.097976505403897,0
465 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.4307531783015553,4
602 HOUGANG AVE 4,Market Street Food Centre,1.3452799748830517,2
484 TAMPINES ST 43,Market Street Food Centre,1.9941479854046202,1
618 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,1.1009094209682802,2
203 TAMPINES ST 21,Market Street Food Centre,1.1270732661838907,1
3 LOR LEW LIAN,Market Street Food Centre,1.4594422760493722,4
125 YISHUN ST 11,Chong Pang Market & Food Centre,0.33948615394039594,2
283 TOH GUAN RD,Market Street Food Centre,1.135766240997678,1
613 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,1.0610384963414832,2
105D EDGEFIELD PLAINS,Market Street Food Centre,4.719972772040437,0
226E ANG MO KIO AVE 1,Blk 724 Ang Mo Kio Ave 6,0.9779873495073884,4
968 HOUGANG AVE 9,Chomp Chomp Food Centre,2.0824896866153075,0
133 POTONG PASIR AVE 1,Blk 210 Toa Payoh Lorong 8,1.3877858919276123,3
11 TECK WHYE LANE,Market Street Food Centre,4.437625892595309,0
933 JURONG WEST ST 91,Blk 505 Jurong West Street 52,3.2943774426730674,0
172 HOUGANG AVE 1,Market Street Food Centre,1.0164311256710448,2
148 SIMEI ST 1,Market Street Food Centre,1.267128221637776,1
208 BT BATOK ST 21,Market Street Food Centre,1.2480424273400785,1
352 KANG CHING RD,Taman Jurong Market & Food Centre,0.54189908259412,3
62 C'WEALTH DR,Tanglin Halt Market,0.238791442934013,6
529 CHOA CHU KANG ST 51,Blk 505 Jurong West Street 52,5.393581282299462,0
409 HOUGANG AVE 10,Market Street Food Centre,1.902558787959337,2
739 TAMPINES ST 72,Market Street Food Centre,1.9526404250326619,1
7 EVERTON PK,Blk 6 Tanjong Pagar Plaza,0.4368298903852561,12
614 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,1.0333063285708848,2
269 YISHUN ST 22,Chong Pang Market & Food Centre,1.4627624961072199,2
140 SERANGOON NTH AVE 2,Chomp Chomp Food Centre,1.048041605296554,4
271C JURONG WEST ST 24,Blk 505 Jurong West Street 52,1.5762386915198765,1
410 SEMBAWANG DR,Chong Pang Market & Food Centre,2.5777112871154446,0
7 JLN BT MERAH,ABC Brickworks Market & Food Centre,0.04147876967508019,5
606 CLEMENTI WEST ST 1,Blk 726 Clementi West Street 2,0.43124273046890454,3
340 WOODLANDS AVE 1,Blks 20/21 Marsiling Lane,1.4340700315178427,4
3 EVERTON PK,Blk 6 Tanjong Pagar Plaza,0.5011465934138849,12
50 STIRLING RD,Tanglin Halt Market,0.774204912015234,5
451 PASIR RIS DR 6,Market Street Food Centre,3.214771471079167,0
305 SHUNFU RD,Blk 320 Shunfu Road,0.281777199770581,2
114 PASIR RIS ST 11,Market Street Food Centre,2.7591930104568454,0
735 JURONG WEST ST 75,Blk 505 Jurong West Street 52,1.9608654198902171,1
768 CHOA CHU KANG ST 54,Market Street Food Centre,5.756232175332692,0
114 JURONG EAST ST 13,Market Street Food Centre,0.5939633026515633,3
476 JURONG WEST ST 41,Blk 505 Jurong West Street 52,0.673034365605597,4
122 SERANGOON NTH AVE 1,Chomp Chomp Food Centre,0.598779439450073,5
145 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,1.4669858552886277,2
47 BENDEMEER RD,North Bridge Road Market & Food Centre,1.9318815323887084,2
762 BEDOK RESERVOIR VIEW,Market Street Food Centre,0.5165621396369015,8
154 RIVERVALE CRES,Market Street Food Centre,4.225474437401807,0
26 DOVER CRES,Blk 20 Ghim Moh Road,0.9257525348224652,5
278 TAMPINES ST 22,Market Street Food Centre,0.7369895181256855,1
49 DORSET RD,Pek Kio Market & Food Centre,0.35413814149570993,9
364 CLEMENTI AVE 2,Blk 353 Clementi Ave 2,0.325209803772115,3
54 LOR 5 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.15464565641830125,3
747 PASIR RIS ST 71,Market Street Food Centre,3.8619718057654167,0
214 CHOA CHU KANG CTRL,Market Street Food Centre,4.416833922533883,0
431 CLEMENTI AVE 3,Blk 448 Clementi Ave 3,0.23471187818992273,3
