flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,park_dist,num_park_2km,mall,mall_dist,num_mall_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
5 GHIM MOH RD,Henry Park Primary School,0.6380379795454466,3,Blk 20 Ghim Moh Road,0.1972893242350786,5,0.471679182452949,17,The Star Vista,0.6329049584562321,2,BUONA VISTA MRT STATION,0.6446616596739072,6,0.287612079422252,13,6.511366713260346
207A PUNGGOL PL,Punggol Green Primary School,0.3004918197293951,17,Market Street Food Centre,4.8488871612005084,0,1.002999159586906,4,Waterway Point,0.6924410603932522,6,PUNGGOL MRT STATION,0.4850540594636158,26,0.2246852771663727,18,12.772461057868446
429 ANG MO KIO AVE 3,Jing Shan Primary School,0.3580471224379742,8,Blk 409 Ang Mo Kio Ave 10,0.7317440756341478,4,0.3854854624771414,15,AMK Hub,0.5511494759910747,2,ANG MO KIO MRT STATION,0.4404554020782857,2,0.3959770227919635,13,7.769026642459328
260B PUNGGOL WAY,Valour Primary School,0.3597024994073421,14,Market Street Food Centre,5.190828619636853,0,1.159280632713739,3,Waterway Point,0.6769245041440946,4,SOO TECK LRT STATION,0.0960581832922578,20,0.0786325457498816,16,12.983971251130212
138D YUAN CHING RD,Lakeside Primary School,1.241692454652179,3,Taman Jurong Market & Food Centre,0.7057033048206622,2,1.2137805428506312,3,Taman Jurong Shopping Centre,0.7728493115095205,2,LAKESIDE MRT STATION,1.7657409702015117,2,0.3957371005222898,12,13.954540602671793
408 BEDOK NTH AVE 2,Fengshan Primary School,0.2266271963674805,8,Blk 216 Bedok North Street 1,0.1703969098364666,7,1.15023594053942,22,Bedok Point,0.4149176508261065,5,BEDOK MRT STATION,0.5969427509522599,5,0.3160042771411833,20,10.267267789640199
173A PUNGGOL FIELD,Mee Toh School,0.2541340503567553,14,Market Street Food Centre,4.9291268495364085,0,0.8624911146836336,3,Punggol Plaza,0.5102492734684086,6,MERIDIAN LRT STATION,0.0487499556001673,22,0.0786327847409234,15,12.944496834583592
32 JLN BAHAGIA,Hong Wen School,0.493749314275141,7,Blk 75 Toa Payoh Lorong 5,1.229064701445434,4,0.898783730532804,10,Zhongshan Mall,1.287682553932702,8,BOON KENG MRT STATION,0.844852917354906,7,0.1612105796826202,27,3.290975768355041
842G TAMPINES ST 82,Junyuan Primary School,0.542002251553692,8,Market Street Food Centre,1.084563918198678,1,1.1420921318073798,3,Our Tampines Hub,0.431026536141593,4,TAMPINES MRT STATION,0.7374740812598428,5,0.3992378203059806,11,11.767830001789315
602 ELIAS RD,Elias Park Primary School,0.2853827212024501,5,Market Street Food Centre,3.4844505311756557,0,0.2341702696079851,6,Elias Mall,0.2761538771811973,3,PASIR RIS MRT STATION,0.7422376308406198,1,0.2761538771811973,8,13.97686929745847
423 PASIR RIS DR 6,Casuarina Primary School,0.402313066308411,7,Market Street Food Centre,2.924947827765697,0,0.3165005741865842,9,White Sands,0.6124472556207677,4,PASIR RIS MRT STATION,0.6918443089879842,2,0.4537012512788672,13,14.487746558889848
606 WOODLANDS RING RD,Woodlands Ring Primary School,0.2296474614497621,10,Blks 20/21 Marsiling Lane,2.3537242332814228,0,1.870065384401982,2,888 Plaza,0.2115228812602851,5,ADMIRALTY MRT STATION,0.6047528001845556,4,0.2083944391440103,14,16.111652984019315
11 JOO SENG RD,Cedar Primary School,0.5845703653927153,5,Blks 79/79A Circuit Road,1.0623957182680448,4,0.1740908070674968,14,NEX,1.9924478658362803,1,TAI SENG MRT STATION,0.833066728418062,10,0.2320814026447231,13,5.578843204427284
867 TAMPINES ST 83,Poi Ching School,0.3595292204708878,7,Market Street Food Centre,1.5621111202578992,1,1.2487699715375573,3,Our Tampines Hub,0.7890196687806927,4,TAMPINES MRT STATION,0.999757497953425,3,0.045383659269477,10,11.64716618284246
160 WOODLANDS ST 13,Marsiling Primary School,0.181860112686208,7,Blks 20/21 Marsiling Lane,1.1414489889178054,4,0.5949210594606951,3,Marsiling Mall,0.5373486496637122,2,MARSILING MRT STATION,0.1294720965877701,4,0.1301883056155152,6,16.761438485958564
558 CHOA CHU KANG NTH 6,De La Salle School,0.1514164853711264,8,Market Street Food Centre,5.799923261662977,0,0.8159308545770546,2,Yew Tee Point,0.2709419296083485,6,YEW TEE MRT STATION,0.3745755033774292,5,0.2838039877027749,8,15.43952843321044
362 CLEMENTI AVE 2,Pei Tong Primary School,0.4593092329987406,5,Blk 353 Clementi Ave 2,0.2158561910778669,3,0.7210155202424371,19,321 Clementi,0.5553059729928774,5,CLEMENTI MRT STATION,0.5671672403435094,2,0.23619459809552,16,8.519378842602672
404 WOODLANDS ST 41,Marsiling Primary School,0.477953779851474,3,Blks 20/21 Marsiling Lane,1.5405774319706922,4,0.8458132394839475,3,Marsiling Mall,0.9036845802232368,2,MARSILING MRT STATION,0.314292298865143,4,0.1893876691727823,5,16.61346891991951
803 WOODLANDS ST 81,Qihua Primary School,0.2322388473440542,12,Blks 20/21 Marsiling Lane,1.165338293876606,4,0.7017188646671799,4,Causeway Point,0.4864758782005369,5,WOODLANDS MRT STATION,0.3899616688834696,5,0.5070738610268792,15,16.886852082900326
236 HOUGANG AVE 1,Xinghua Primary School,0.143360567725889,5,Market Street Food Centre,0.3498154996341033,2,0.4413158507640172,17,Heartland Mall,0.4607461479946295,4,KOVAN MRT STATION,0.5051611977233589,4,0.4607461479946295,12,8.091293385103763
571 HOUGANG ST 51,Yio Chu Kang Primary School,0.2972303098197345,16,Market Street Food Centre,2.1689603353546567,0,1.1279807073031125,11,Hougang Green Shopping Mall,0.0849237907389148,8,BUANGKOK MRT STATION,0.7284128142273201,10,0.0781914800853133,19,9.980348444228568
175C YUNG KUANG RD,Lakeside Primary School,0.735769852933367,5,Taman Jurong Market & Food Centre,0.1996521604138259,3,0.8739756771552324,4,Taman Jurong Shopping Centre,0.2625360687957545,3,LAKESIDE MRT STATION,1.2705714698436104,3,0.1331190038136504,14,14.249767092514773
838 TAMPINES ST 82,Junyuan Primary School,0.5768457554769229,10,Market Street Food Centre,1.1680200492351709,1,1.3751443993998007,2,Our Tampines Hub,0.6574077745880277,4,TAMPINES WEST MRT STATION,0.6796701766423006,4,0.187492641798064,12,11.533401009223713
317 BT BATOK ST 32,Dazhong Primary School,0.1842331609645437,6,Market Street Food Centre,2.1843747531835938,0,1.0059434773691576,8,West Mall,1.165787520201059,3,BUKIT GOMBAK MRT STATION,0.5194049578564267,4,0.3356311267367948,13,12.809573278495902
902 TAMPINES AVE 4,Junyuan Primary School,0.3780752188823188,9,Market Street Food Centre,0.8540484723916691,1,1.06089045996589,3,Our Tampines Hub,0.2727546936487582,5,TAMPINES MRT STATION,0.5986617394421794,6,0.5280682715656035,13,11.927066839705168
110 DEPOT RD,Blangah Rise Primary School,0.5868648030564226,8,ABC Brickworks Market & Food Centre,0.6305227610606156,5,0.310417695168073,7,Alexandra Central,0.802072264169504,5,TELOK BLANGAH MRT STATION,1.176697572729516,4,0.1140552148643089,13,4.462005185814813
782C WOODLANDS CRES,Riverside Primary School,0.1828731909916538,11,Blks 20/21 Marsiling Lane,2.9521106765674587,0,2.413131962266991,0,Woodlands Mart,0.6311289355703725,4,ADMIRALTY MRT STATION,0.8314431116802021,2,0.2771498965556531,18,17.054160022925394
637C PUNGGOL DR,Horizon Primary School,0.2340486583709654,12,Market Street Food Centre,5.479000534039082,0,0.3405056131743679,4,Oasis Terraces,0.4280865042076093,4,KADALOOR LRT STATION,0.1680341212467861,14,0.1203000774093104,10,13.496685143859787
301A ANCHORVALE DR,Nan Chiau Primary School,0.3481000191053289,19,Market Street Food Centre,3.368473406182235,0,1.3673253051913836,4,Compass One,0.4963531274949956,7,RENJONG LRT STATION,0.2873486587364223,18,0.3406046197516346,18,11.1858527709459
21 EUNOS CRES,Eunos Primary School,0.1408372721321327,5,Blk 4A Eunos Crescent,0.5316479801804277,6,1.1878200668156225,11,Singapore Post Centre (Singpost Centre),1.1670281776668792,4,EUNOS MRT STATION,0.5808088450511536,9,0.4257286280243006,18,7.05348838457874
39 TEBAN GDNS RD,Fuhua Primary School,1.7989500263405818,2,Market Street Food Centre,2.511227889230365,0,0.7760198320806849,5,Big Box,1.1789800250990643,4,JURONG EAST MRT STATION,1.3043472113295993,2,0.0950487448113986,15,11.658649376993532
417 TAMPINES ST 41,Gongshang Primary School,0.2379456943708593,12,Market Street Food Centre,1.4676860660376363,1,0.3154852769747959,4,Tampines 1,0.547174340121893,6,TAMPINES MRT STATION,0.6252978751234097,6,0.3464261820295147,18,13.117977206903186
165 YISHUN RING RD,Ahmad Ibrahim Primary School,0.2637182820949953,9,Chong Pang Market & Food Centre,0.5879090766060061,2,0.4197196600238758,8,Canberra Plaza,0.8381912844115681,5,YISHUN MRT STATION,0.7862438981208307,2,0.5497592635901632,14,15.164094394553134
10B BEDOK STH AVE 2,Bedok Green Primary School,0.251374071034832,7,Blk 16 Bedok South Road,0.211720723214014,8,0.5346074844700135,26,Bedok Point,0.5019975155455367,5,BEDOK MRT STATION,0.7156906426585338,3,0.2501034261457676,19,10.432148613713924
325 YISHUN CTRL,Huamin Primary School,0.3378648756880799,11,Chong Pang Market & Food Centre,1.5482892450503174,2,0.3471165350445023,5,Junction 9,0.4238178097235508,3,YISHUN MRT STATION,0.7950307531550993,2,0.0961924794163867,18,14.371306826649171
316B ANCHORVALE LINK,Nan Chiau Primary School,0.2497280019721999,17,Market Street Food Centre,3.7447412680228735,0,0.8846401434219378,5,Compass One,0.6905061952918443,6,FARMWAY LRT STATION,0.4805971805437394,18,0.4448793904824902,15,11.42186388643371
357 YISHUN RING RD,Huamin Primary School,0.2323634727533045,11,Chong Pang Market & Food Centre,2.0521450559662537,0,0.4130027782359155,3,Junction 9,0.9271954680891978,3,YISHUN MRT STATION,1.2840149787691102,2,0.1665096294516292,16,13.998968579770017
3 DELTA AVE,Alexandra Primary School,0.3802616215686761,7,Beo Crescent Market,0.316137316492843,8,0.5074703520198782,9,Great World City,0.5359886751025028,25,TIONG BAHRU MRT STATION,0.6097071562250901,8,0.1497430329495709,30,2.1677072840239235
430 HOUGANG AVE 6,Punggol Primary School,0.359110261560351,15,Market Street Food Centre,1.9647042724632489,2,0.6254092086133245,7,Hougang Mall,0.3230608329254464,8,HOUGANG MRT STATION,0.456540676390619,10,0.3159582541446593,16,9.957593709536914
417 CANBERRA RD,Wellington Primary School,0.3166827884751096,5,Chong Pang Market & Food Centre,2.429429436692878,0,1.1244343291048569,3,Sun Plaza,0.4170518601243166,3,SEMBAWANG MRT STATION,0.3321221522779897,1,0.196976757817734,12,17.126277024572122
619A PUNGGOL DR,Oasis Primary School,0.2051475170723568,14,Market Street Food Centre,5.577859659161267,0,0.4446416543841694,4,Oasis Terraces,0.2052265961694289,4,OASIS LRT STATION,0.1464024466126143,19,0.2498069497824366,14,13.588440392400079
271D JURONG WEST ST 24,Corporation Primary School,0.3377092920492657,10,Blk 505 Jurong West Street 52,1.507431680359229,1,0.4705442485400164,6,Gek Poh Shopping Centre,0.7492452913498603,4,BOON LAY MRT STATION,1.2709197727802877,3,0.2160725577289925,8,16.5989992358091
587 ANG MO KIO AVE 3,Jing Shan Primary School,0.2005813495594067,9,Blk 724 Ang Mo Kio Ave 6,0.6942212510230412,4,0.2422605268458116,18,AMK Hub,0.4485538540752127,2,ANG MO KIO MRT STATION,0.3213096675693605,2,0.319865152346122,13,7.8778638469597695
616 YISHUN RING RD,Peiying Primary School,0.5687102102446738,10,Chong Pang Market & Food Centre,1.4961041113875846,2,1.004538571560751,6,Wisteria Mall,0.7298733419582192,3,KHATIB MRT STATION,0.3301041870960265,2,0.3035507849971427,16,13.358848672721011
41 CAMBRIDGE RD,Farrer Park Primary School,0.3461133035086053,6,Pek Kio Market & Food Centre,0.0918463400375112,8,0.6686204530705087,17,Serangoon Plaza,0.78542795648175,18,FARRER PARK MRT STATION,0.592130191888054,18,0.0434367809329971,28,1.8534961966325483
160 JLN TECK WHYE,Teck Whye Primary School,0.4333043534617609,12,Market Street Food Centre,4.612184974309185,0,0.549516042546998,9,Junction 10,0.4010258553019127,10,PHOENIX LRT STATION,0.3001563548398209,17,0.3765652577114923,18,13.37693880310418
761 BEDOK RESERVOIR VIEW,Red Swastika School,0.2995245556883312,8,Market Street Food Centre,0.4894783457831801,8,0.8669912191256028,10,Djitsun Mall,1.2240831434181696,5,BEDOK RESERVOIR MRT STATION,0.2096289996667724,5,0.4540017604572121,20,10.686346318904915
758 JURONG WEST ST 74,Westwood Primary School,0.3323602707443585,9,Blk 505 Jurong West Street 52,2.0151581534992298,0,0.1950739928860885,4,Gek Poh Shopping Centre,0.276239455488227,4,BOON LAY MRT STATION,1.4286844412878994,2,0.3735845099958593,10,17.081921083354644
455 TAMPINES ST 42,Gongshang Primary School,0.5611055804708581,12,Market Street Food Centre,1.6471449575339727,1,0.9296705146586054,11,Tampines 1,1.032208657989073,7,TAMPINES EAST MRT STATION,0.1495484175872708,6,0.3397307974077705,17,13.68746919750968
11 MARSILING DR,Marsiling Primary School,0.8118046938144394,8,Blks 20/21 Marsiling Lane,0.3535468944982639,4,0.4511406588063057,4,Marsiling Mall,0.7869728022649084,3,MARSILING MRT STATION,0.9710415126953698,3,0.9711323984657364,7,17.30734661317745
650 HOUGANG AVE 8,Xinmin Primary School,0.2088593250929509,12,Market Street Food Centre,1.5351350683217482,4,0.3750732615096251,16,Hougang 1,0.4423172607152026,6,HOUGANG MRT STATION,1.2345893901664386,5,0.157817935063556,19,8.994444735856389
130 POTONG PASIR AVE 1,Cedar Primary School,1.1126689632337552,8,Blk 210 Toa Payoh Lorong 8,1.3498966360218452,3,0.9438765731433412,10,NEX,1.9262373649822992,1,POTONG PASIR MRT STATION,0.5151887415653649,8,0.2676666868908796,16,4.493591996326008
210 TAMPINES ST 23,Yumin Primary School,0.4615403296809612,10,Market Street Food Centre,1.3870696599392525,1,1.1264421652315206,13,Tampines 1,0.985171828795018,6,TAMPINES EAST MRT STATION,0.2491923555666761,6,0.1258674075079973,16,13.526149870891762
2 DOVER RD,Fairfield Methodist School (Primary),0.4020965158240131,3,Blk 20 Ghim Moh Road,1.0476937988644537,5,0.6604737593118751,14,Rochester Mall,0.6675602997974659,4,ONE-NORTH MRT STATION,0.6289041748552624,7,0.2268857864290388,17,6.955498262226187
612 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.5172359843028678,8,Blk 538 Bedok North Street 3,1.0178358827107623,5,0.2960637422762954,11,Djitsun Mall,1.6424621206651135,4,BEDOK NORTH MRT STATION,0.4082711512285054,7,0.1815431556793732,18,8.638392246976967
839 WOODLANDS ST 82,Evergreen Primary School,0.3506226142334505,10,Blks 20/21 Marsiling Lane,1.6206002588916488,4,1.0882318818216925,3,888 Plaza,0.7342449785037222,5,WOODLANDS MRT STATION,0.8479813050126,4,0.0921600595761312,15,16.94096949909064
408 FAJAR RD,Zhenghua Primary School,0.2241675205174244,8,Bukit Timah Market,4.7346206470078975,0,1.0076722354470118,9,Fajar Shopping Centre,0.3425192554460669,6,FAJAR LRT STATION,0.3713376680916649,13,0.3036494898454721,11,12.471911641788067
629 YISHUN ST 61,Naval Base Primary School,0.2620152436298966,10,Chong Pang Market & Food Centre,1.7842210699849668,2,0.8549404011757039,5,Wisteria Mall,0.3916626933330083,3,KHATIB MRT STATION,0.5413666853659936,2,0.3099256703384076,16,13.19498122401631
17 CANTONMENT CL,Cantonment Primary School,0.1848518435998745,5,Blk 6 Tanjong Pagar Plaza,0.4808074328097864,10,0.8245350424268142,9,100 AM,0.4120813054982447,9,OUTRAM PARK MRT STATION,0.6562891666558184,13,0.4120813054982447,16,2.8809593193028697
191 BOON LAY DR,Boon Lay Garden Primary School,0.1354688780329045,9,Blk 505 Jurong West Street 52,0.9545919962798706,3,0.7078387495256607,5,Boon Lay Shopping Centre,0.2904280173826908,5,BOON LAY MRT STATION,0.8838978438251766,3,0.2904280173826908,12,15.60934649774438
310A PUNGGOL WALK,Valour Primary School,0.3364479019882427,12,Market Street Food Centre,5.7419480005651815,0,0.4638637000262748,3,Waterway Point,0.2712115640752645,4,SUMANG LRT STATION,0.3114685150844892,19,0.2572176980668311,16,13.609312139714941
346 TAMPINES ST 33,East Spring Primary School,0.2171700367725292,8,Market Street Food Centre,2.089990563719541,0,0.43652836861169,11,Eastpoint Mall,1.4256644195532908,5,TAMPINES EAST MRT STATION,1.0424756434622762,6,0.4583308075616545,14,14.25991896775698
241 YISHUN RING RD,Xishan Primary School,0.1787134201304422,11,Chong Pang Market & Food Centre,1.1929113135280558,2,0.5017852047381054,7,Junction 9,0.2935866299484962,5,YISHUN MRT STATION,0.5456193723201643,2,0.1746892026143904,18,14.701693481005137
107 SERANGOON NTH AVE 1,Rosyth School,0.5987058591916403,7,Chomp Chomp Food Centre,0.7479847663120173,3,0.5426861295493234,25,Hougang 1,1.2085885757005488,2,KOVAN MRT STATION,1.969162352482352,1,0.3130183949215908,17,8.284523920560568
418 HOUGANG AVE 8,Punggol Primary School,0.2563993057795362,14,Market Street Food Centre,2.13826299323498,0,0.3735835455335477,7,Hougang Mall,0.4354899092217965,7,HOUGANG MRT STATION,0.620639013974911,9,0.418321930994699,15,10.149904543971356
253 ANG MO KIO ST 21,Ang Mo Kio Primary School,0.4894071698592749,9,Sembawang Hill Food Centre,0.70852038585438,3,0.2813888795955742,28,Broadway Plaza,1.2886180763214974,3,ANG MO KIO MRT STATION,1.658401227244865,2,0.3135763039054014,11,7.846731493467176
266 BT BATOK EAST AVE 4,Keming Primary School,0.6178159815697238,5,Bukit Timah Market,2.088212802039513,0,0.6391748723393859,19,West Mall,1.2273255123739617,5,BUKIT BATOK MRT STATION,1.16124720561751,4,0.3784892649718835,17,10.985252826042107
615 WOODLANDS AVE 4,Woodlands Ring Primary School,0.1516357160090606,10,Blks 20/21 Marsiling Lane,2.41831798142042,0,1.959109275844932,2,888 Plaza,0.3701091108922914,5,WOODLANDS SOUTH MRT STATION,0.8161079007573195,4,0.3677070038666918,14,15.854568314366125
166 TAMPINES ST 12,Tampines Primary School,0.3677480366345357,10,Market Street Food Centre,0.3933863684802279,1,1.1749794210296391,11,Tampines Mall,0.4584376831169979,6,TAMPINES MRT STATION,0.5166054984690851,6,0.1985390691087663,17,12.51758968863899
526 BEDOK NTH ST 3,Yu Neng Primary School,0.3250506796033548,8,Market Street Food Centre,0.2013996727809887,7,0.5980344365357242,12,Djitsun Mall,0.9040926419473028,5,BEDOK RESERVOIR MRT STATION,0.4327911645790547,4,0.2639939697564586,19,10.097941989746623
434 JURONG WEST ST 42,Shuqun Primary School,0.5498909238254972,6,Blk 505 Jurong West Street 52,0.5641659115252308,4,1.4384327232593046,2,Boon Lay Shopping Centre,1.3200710396950095,2,LAKESIDE MRT STATION,0.9210003909931864,2,0.3707720592297946,7,14.851190285158102
94 GEYLANG BAHRU,Bendemeer Primary School,0.6649632207617157,5,Blks 79/79A Circuit Road,1.5483374990505765,5,0.6225074356281232,10,Aperia,1.637549865178885,1,GEYLANG BAHRU MRT STATION,0.1423474395402217,9,0.2101858323417023,26,3.879722034354782
1 TOH YI DR,Pei Hwa Presbyterian Primary School,0.2448634736381475,2,Bukit Timah Market,0.1672523064141896,1,0.5037250618150327,20,Beauty World Plaza,0.309954221595407,3,BEAUTY WORLD MRT STATION,0.2269280703433696,2,0.2747857889375351,8,9.040901890200443
423 FAJAR RD,Greenridge Primary School,0.1641103463017779,7,Bukit Timah Market,5.120451732439302,0,1.3794749858523072,8,Fajar Shopping Centre,0.2542029360724402,6,FAJAR LRT STATION,0.2042480321127583,13,0.2686622213048022,11,12.739435678328325
636 BEDOK RESERVOIR RD,Maha Bodhi School,0.4321969917770609,5,Blk 4A Eunos Crescent,1.1844883167776965,2,1.2219269897342386,6,Singapore Post Centre (Singpost Centre),1.720543990606222,3,UBI MRT STATION,0.5860481706798554,9,0.3030006079679604,14,7.455497543578951
75 BEDOK NTH RD,Tanjong Katong Primary School,0.5183842032363374,7,Blk 58 New Upper Changi Road,0.4342644395483463,9,0.5408004869663943,22,East Village,0.6244882483076368,5,TANAH MERAH MRT STATION,0.4711880457523305,4,0.4107529871604535,16,11.234051696367347
