flat,mrt,mrt_dist,num_mrt_2km
104 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.934124906117915,1
144 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.5788468478305178,3
641 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.5033394759243796,8
183B BOON LAY AVE,BOON LAY MRT STATION,1.112471039008239,3
114 BEDOK NTH ST 2,BEDOK RESERVOIR MRT STATION,0.7852932944146792,4
150 JLN TECK WHYE,PHOENIX LRT STATION,0.18436185934634622,17
246 TAMPINES ST 21,TAMPINES MRT STATION,0.2354915419354952,5
72 C'WEALTH DR,COMMONWEALTH MRT STATION,0.30680378886528104,7
512 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.59387335204551,5
107D EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.12655739036473418,22
27 TANGLIN HALT RD,COMMONWEALTH MRT STATION,0.4855568223524872,7
523 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.962152639854113,1
171 BT BATOK WEST AVE 8,CHINESE GARDEN MRT STATION,0.942365047788968,5
570A WOODLANDS AVE 1,WOODLANDS SOUTH MRT STATION,0.4977936132261964,5
47 CIRCUIT RD,MATTAR MRT STATION,0.30060772537061337,12
524 HOUGANG AVE 6,HOUGANG MRT STATION,0.3582625041740181,7
317 JURONG EAST ST 31,CHINESE GARDEN MRT STATION,0.49945985350478816,4
3 TECK WHYE AVE,KEAT HONG LRT STATION,0.575089745057697,15
1C CANTONMENT RD,OUTRAM PARK MRT STATION,0.34617302238989023,16
567 HOUGANG ST 51,BUANGKOK MRT STATION,0.6657745289535645,9
165 STIRLING RD,QUEENSTOWN MRT STATION,0.6331763520147571,6
28 TELOK BLANGAH RISE,HARBOURFRONT MRT STATION,0.9393327810088669,5
819 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.3649322076632374,5
165B PUNGGOL CTRL,RIVIERA LRT STATION,0.19792857853823156,14
671A CHOA CHU KANG CRES,YEW TEE MRT STATION,0.5072865364228933,3
244 COMPASSVALE RD,COMPASSVALE LRT STATION,0.21518993787722637,23
231 SERANGOON AVE 3,LORONG CHUAN MRT STATION,0.6023333371808454,6
303 CANBERRA RD,SEMBAWANG MRT STATION,0.5507573743939219,1
686A WOODLANDS DR 73,ADMIRALTY MRT STATION,0.5421625044722962,2
455 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,1.1318854805465772,4
715 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.6504981188966975,5
347 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.39621774793872355,7
153 SIMEI ST 1,SIMEI MRT STATION,0.4850571287442719,7
817 JURONG WEST ST 81,PIONEER MRT STATION,0.8080152163881431,2
221 BISHAN ST 23,BISHAN MRT STATION,0.725855906962945,6
173C PUNGGOL FIELD,MERIDIAN LRT STATION,0.19882328568343696,21
112 HO CHING RD,LAKESIDE MRT STATION,1.1860021550967503,2
612 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,0.7727797527735617,2
249 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.0782225040994939,11
760 YISHUN ST 72,YISHUN MRT STATION,0.4866735126495502,2
31 EUNOS CRES,EUNOS MRT STATION,0.16897102509818016,9
285 TAMPINES ST 22,TAMPINES EAST MRT STATION,0.7117011357187668,8
413 SERANGOON CTRL,SERANGOON MRT STATION,0.06978372327439702,6
669A JURONG WEST ST 64,BOON LAY MRT STATION,0.577615922180377,3
283 TAMPINES ST 22,SIMEI MRT STATION,0.6024772009808786,8
166 YISHUN RING RD,YISHUN MRT STATION,0.8456688824284584,2
189B RIVERVALE DR,COMPASSVALE LRT STATION,0.37978465469155037,25
702 CHOA CHU KANG ST 53,YEW TEE MRT STATION,0.6653601949985916,6
768 BEDOK RESERVOIR VIEW,BEDOK RESERVOIR MRT STATION,0.5786169341937116,5
605 HOUGANG AVE 4,HOUGANG MRT STATION,0.6538798163193682,5
518D TAMPINES CTRL 7,TAMPINES MRT STATION,0.44227892891567555,4
323 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.21978626152300218,2
267 BOON LAY DR,BOON LAY MRT STATION,0.8723981804420534,3
290A BT BATOK ST 24,BUKIT BATOK MRT STATION,1.0020158217653727,4
408 SERANGOON AVE 1,SERANGOON MRT STATION,0.2723551503449788,7
943 JURONG WEST ST 91,PIONEER MRT STATION,1.0797068413299675,2
150 SILAT AVE,OUTRAM PARK MRT STATION,0.9541832987628078,9
19 EUNOS CRES,EUNOS MRT STATION,0.49725283681132626,8
459 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,1.1397392036344614,2
696 JURONG WEST CTRL 1,BOON LAY MRT STATION,0.41698367328376185,3
118 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.773734058534166,4
307 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.5229205160433693,5
358 WOODLANDS AVE 5,WOODLANDS MRT STATION,0.45819119358242505,4
712 JURONG WEST ST 71,PIONEER MRT STATION,0.5530995404932649,2
755 CHOA CHU KANG NTH 5,YEW TEE MRT STATION,0.5937087698103518,6
673A EDGEFIELD PLAINS,DAMAI LRT STATION,0.37323199898936543,18
205 SERANGOON CTRL,SERANGOON MRT STATION,0.27076112917451406,6
63B LENGKOK BAHRU,REDHILL MRT STATION,0.17569482691103688,3
727 JURONG WEST AVE 5,PIONEER MRT STATION,0.9068883701481045,2
685 HOUGANG ST 61,HOUGANG MRT STATION,0.8194657436010044,6
410 PANDAN GDNS,JURONG EAST MRT STATION,1.664547562437407,2
414 PANDAN GDNS,JURONG EAST MRT STATION,1.5460417968349243,2
59 C'WEALTH DR,COMMONWEALTH MRT STATION,0.5081341717889298,7
230 PENDING RD,PENDING LRT STATION,0.10230695428691525,13
739 YISHUN AVE 5,YISHUN MRT STATION,0.32054432957268775,2
257 JURONG EAST ST 24,CHINESE GARDEN MRT STATION,0.7099776874288982,5
516 HOUGANG AVE 10,HOUGANG MRT STATION,0.4030575190834612,7
72 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.5934901506453539,5
742 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.5902976292832081,5
264 TAMPINES ST 21,TAMPINES EAST MRT STATION,0.5367088450172022,6
111 BEDOK NTH RD,BEDOK RESERVOIR MRT STATION,0.674864029732588,5
206 CHOA CHU KANG CTRL,KEAT HONG LRT STATION,0.24266140469146869,12
611 ANG MO KIO AVE 5,YIO CHU KANG MRT STATION,0.9378100607143628,2
99A LOR 2 TOA PAYOH,BRADDELL MRT STATION,0.18667358577747706,7
289 TAMPINES ST 22,TAMPINES EAST MRT STATION,0.7289250303545368,8
418 JURONG WEST ST 42,LAKESIDE MRT STATION,0.9763841251848355,2
840 WOODLANDS ST 82,WOODLANDS MRT STATION,0.9896901194640313,4
20 CHAI CHEE RD,BEDOK MRT STATION,0.8270145940826465,5
172A LOR 1 TOA PAYOH,TOA PAYOH MRT STATION,0.6143686099501494,6
187 PASIR RIS ST 11,TAMPINES EAST MRT STATION,1.0843054391859426,2
817 YISHUN ST 81,KHATIB MRT STATION,0.5997518713524135,2
104 TOWNER RD,BOON KENG MRT STATION,0.36623735920814526,13
719 JURONG WEST AVE 5,PIONEER MRT STATION,0.769599782999382,2
318C YISHUN AVE 9,YISHUN MRT STATION,1.0427697745854876,1
217 SERANGOON AVE 4,SERANGOON MRT STATION,0.7753941893363845,5
113 SIMEI ST 1,SIMEI MRT STATION,0.38679704833116757,9
184A RIVERVALE CRES,RUMBIA LRT STATION,0.18777456723081062,21
144 SIMEI ST 2,SIMEI MRT STATION,0.3436764028358343,8
644 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.5669824182616016,8
523B TAMPINES CTRL 7,TAMPINES MRT STATION,0.7409710670466578,5
12 TAMAN HO SWEE,TIONG BAHRU MRT STATION,0.6653802574212808,15
724 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.2733362550750555,2
255 TAMPINES ST 21,TAMPINES MRT STATION,0.5892970320534526,6
655B JURONG WEST ST 61,PIONEER MRT STATION,0.231289218011566,2
532 JURONG WEST ST 52,LAKESIDE MRT STATION,0.772761529325312,3
345 WOODLANDS ST 32,MARSILING MRT STATION,0.6832373020434953,4
5A MARSILING DR,MARSILING MRT STATION,0.8461703910909135,3
853 HOUGANG CTRL,HOUGANG MRT STATION,0.2923333061480741,6
257 YISHUN RING RD,YISHUN MRT STATION,0.7517830797606108,1
795 YISHUN RING RD,KHATIB MRT STATION,0.25994978397403723,2
241 COMPASSVALE WALK,SENGKANG LRT STATION,0.3094526192033871,19
104 GANGSA RD,PETIR LRT STATION,0.18407793414975535,14
850 YISHUN ST 81,KHATIB MRT STATION,0.39231137074023664,2
334 SEMBAWANG CL,SEMBAWANG MRT STATION,0.5078373832765364,2
665A JURONG WEST ST 64,BOON LAY MRT STATION,0.3697812367122453,2
57 JLN MA'MOR,TOA PAYOH MRT STATION,1.1328093616443233,9
651 SENJA LINK,JELAPANG LRT STATION,0.09740291169635105,14
516 JELAPANG RD,JELAPANG LRT STATION,0.2892940188700594,12
501 PASIR RIS ST 52,PASIR RIS MRT STATION,0.45806235315564886,1
221B BEDOK CTRL,BEDOK MRT STATION,0.5176051852681016,3
36 LOR 5 TOA PAYOH,TOA PAYOH MRT STATION,0.89859500992753,8
722 YISHUN ST 71,YISHUN MRT STATION,0.7864101073188605,2
72 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.8097204561821163,2
45 TANGLIN HALT RD,COMMONWEALTH MRT STATION,0.35951050787879063,7
403B FERNVALE LANE,FERNVALE LRT STATION,0.5032584511571442,6
470 SEGAR RD,SEGAR LRT STATION,0.4120140071204108,10
219 BISHAN ST 23,BISHAN MRT STATION,0.6739675336508091,6
14A TELOK BLANGAH CRES,TIONG BAHRU MRT STATION,1.1660657423668943,5
507A WELLINGTON CIRCLE,SEMBAWANG MRT STATION,0.5962704642438021,1
139 LOR AH SOO,KOVAN MRT STATION,0.8834690892656918,5
875 TAMPINES ST 84,TAMPINES WEST MRT STATION,1.0658791310963478,4
240 TAMPINES ST 21,TAMPINES MRT STATION,0.2918602462972062,5
527 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.7931739638474311,5
615 ELIAS RD,PASIR RIS MRT STATION,0.9138902123473862,1
693 JURONG WEST CTRL 1,BOON LAY MRT STATION,0.47515683537090686,3
433A SENGKANG WEST WAY,THANGGAM LRT STATION,0.33973997622157026,8
790 WOODLANDS AVE 6,ADMIRALTY MRT STATION,0.32032652488910995,4
488D CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,0.6859613882802821,6
46 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.10422390866499383,4
450C TAMPINES ST 42,TAMPINES EAST MRT STATION,0.28140945121504873,6
4 DELTA AVE,TIONG BAHRU MRT STATION,0.6148945552525037,6
252 KIM KEAT LINK,TOA PAYOH MRT STATION,1.095611202576429,7
614B EDGEFIELD PLAINS,OASIS LRT STATION,0.30226380770491773,20
52 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.3805910270134348,5
343 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.17804673884044064,4
704 JURONG WEST ST 71,PIONEER MRT STATION,0.4296131390175112,2
118 PASIR RIS ST 11,PASIR RIS MRT STATION,0.8947291918770648,4
470 JURONG WEST ST 41,LAKESIDE MRT STATION,0.4278705734048367,3
250 PASIR RIS ST 21,PASIR RIS MRT STATION,1.5501365400560685,2
226 PASIR RIS ST 21,PASIR RIS MRT STATION,1.4067112001979443,2
177 BT BATOK WEST AVE 8,BUKIT BATOK MRT STATION,0.9226465016486965,5
311 WOODLANDS ST 31,MARSILING MRT STATION,0.3244001958435936,4
531 WOODLANDS DR 14,WOODLANDS SOUTH MRT STATION,0.42347176734046804,4
514 WOODLANDS DR 14,WOODLANDS MRT STATION,0.2516922485238289,5
685A JURONG WEST ST 64,BOON LAY MRT STATION,0.55807294148473,3
869A TAMPINES AVE 8,TAMPINES MRT STATION,1.1921857796121063,3
890B TAMPINES AVE 1,TAMPINES WEST MRT STATION,0.5771605341756567,4
666A PUNGGOL DR,KADALOOR LRT STATION,0.2651055319253947,16
437 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8740924294553359,2
241 JURONG EAST ST 24,JURONG EAST MRT STATION,0.9240279357605454,4
234 HOUGANG AVE 1,KOVAN MRT STATION,0.46980505325896393,4
555 WOODLANDS DR 53,WOODLANDS SOUTH MRT STATION,0.5955242764179772,4
47 STIRLING RD,QUEENSTOWN MRT STATION,0.5673002352642886,7
413 HOUGANG AVE 10,HOUGANG MRT STATION,0.5143987190206571,10
609 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.7370283323777785,4
425 CLEMENTI AVE 1,DOVER MRT STATION,0.8606928200303816,2
383 BT BATOK WEST AVE 5,BUKIT GOMBAK MRT STATION,0.39521013748036066,7
333A YISHUN ST 31,YISHUN MRT STATION,1.1446971478709238,1
782E WOODLANDS CRES,ADMIRALTY MRT STATION,0.8472743066403412,2
68 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.989004564533575,2
237 COMPASSVALE WALK,SENGKANG LRT STATION,0.3947045469882906,18
211 TAMPINES ST 23,TAMPINES EAST MRT STATION,0.2415347182435578,5
690B CHOA CHU KANG CRES,YEW TEE MRT STATION,0.79658629232848,1
434B FERNVALE RD,FERNVALE LRT STATION,0.30289419539647944,8
298 TAMPINES ST 22,TAMPINES EAST MRT STATION,0.48728196015794895,6
571C WOODLANDS AVE 1,WOODLANDS SOUTH MRT STATION,0.5572067776631204,5
168D SIMEI LANE,UPPER CHANGI MRT STATION,0.374776880489784,6
827 YISHUN ST 81,KHATIB MRT STATION,0.2922673305559122,2
515 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.7452067360874692,1
21 JOO SENG RD,MATTAR MRT STATION,0.8370834758433432,10
420 WOODLANDS ST 41,MARSILING MRT STATION,0.4866853548647449,4
485A CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,0.9965488397337261,5
615 BT PANJANG RING RD,SENJA LRT STATION,0.27151628022941543,16
307 CANBERRA RD,SEMBAWANG MRT STATION,0.3893904758753662,1
219 JURONG EAST ST 21,CHINESE GARDEN MRT STATION,0.6251528692012364,5
512 HOUGANG AVE 10,HOUGANG MRT STATION,0.4166669849886402,5
536 JURONG WEST ST 52,LAKESIDE MRT STATION,0.7829544152072008,3
816 JURONG WEST ST 81,PIONEER MRT STATION,0.8630516352179289,2
406B FERNVALE RD,FERNVALE LRT STATION,0.44084937028771537,7
99 C'WEALTH CRES,COMMONWEALTH MRT STATION,0.6358588310851744,7
622C PUNGGOL CTRL,OASIS LRT STATION,0.26817765738028154,22
197 RIVERVALE DR,RUMBIA LRT STATION,0.2941429050653113,23
503 WOODLANDS DR 14,WOODLANDS MRT STATION,0.5816666513814066,5
463 PASIR RIS ST 41,PASIR RIS MRT STATION,0.9898402687917599,2
341 WOODLANDS AVE 1,MARSILING MRT STATION,0.7898974532053057,4
134 MARSILING RD,MARSILING MRT STATION,0.5859156683064269,3
773 YISHUN AVE 3,KHATIB MRT STATION,0.6447878037652525,2
720 ANG MO KIO AVE 6,ANG MO KIO MRT STATION,0.3522826586365229,2
241 BISHAN ST 22,ANG MO KIO MRT STATION,1.1034289341098957,4
247 KIM KEAT LINK,TOA PAYOH MRT STATION,0.8817942068494203,7
233 PASIR RIS DR 4,PASIR RIS MRT STATION,1.4160279679124184,1
21 GHIM MOH RD,BUONA VISTA MRT STATION,0.37040988909798817,7
106 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.3162100255086103,9
818 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.323003647777395,5
273B COMPASSVALE LINK,RANGGUNG LRT STATION,0.24437949873020015,14
316 UBI AVE 1,UBI MRT STATION,0.38421596782928474,10
307 WOODLANDS AVE 1,MARSILING MRT STATION,0.43140916060999646,5
51 LENGKOK BAHRU,REDHILL MRT STATION,0.5502189014017009,5
438 FAJAR RD,FAJAR LRT STATION,0.20178599233325326,13
809 YISHUN RING RD,KHATIB MRT STATION,0.26281570660193204,2
252 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.25239849361037614,8
726 JURONG WEST AVE 5,PIONEER MRT STATION,0.9243193107449602,2
199B PUNGGOL FIELD,COVE LRT STATION,0.07893204634314498,25
196B PUNGGOL FIELD,COVE LRT STATION,0.12077139741182467,25
117 MARSILING RISE,WOODLANDS MRT STATION,0.724939459605459,4
327 SERANGOON AVE 3,SERANGOON MRT STATION,0.42760507662059866,5
579 PASIR RIS ST 53,PASIR RIS MRT STATION,0.262944586155608,1
446 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,0.938817063910104,5
172A EDGEDALE PLAINS,CORAL EDGE LRT STATION,0.2011878820139659,18
228A COMPASSVALE WALK,KANGKAR LRT STATION,0.3946235319547055,18
103 JURONG EAST ST 13,JURONG EAST MRT STATION,0.61373383631403,4
255 BANGKIT RD,BANGKIT LRT STATION,0.06421923522445044,12
47 MARINE CRES,KEMBANGAN MRT STATION,1.693999543999792,2
738 PASIR RIS DR 10,PASIR RIS MRT STATION,1.571020676208772,1
173 LOR 1 TOA PAYOH,TOA PAYOH MRT STATION,0.623935140050296,6
976 HOUGANG ST 91,TONGKANG LRT STATION,1.4764160319102129,7
315B ANCHORVALE RD,TONGKANG LRT STATION,0.41833874295939305,17
313A ANCHORVALE RD,TONGKANG LRT STATION,0.3108673236754828,15
35 LOR 5 TOA PAYOH,TOA PAYOH MRT STATION,0.8005862289331801,9
876 YISHUN ST 81,KHATIB MRT STATION,0.4071318685388861,2
448 BRIGHT HILL DR,MARYMOUNT MRT STATION,1.3931228884220475,1
266B PUNGGOL WAY,SOO TECK LRT STATION,0.09790660326584416,19
708 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.0797022667589686,2
215 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.48599250703762537,4
133 TECK WHYE LANE,KEAT HONG LRT STATION,0.3359284100357592,14
329 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.30694357042401776,2
109 BISHAN ST 12,BISHAN MRT STATION,0.45237996448594886,7
423 CHOA CHU KANG AVE 4,CHOA CHU KANG LRT STATION,0.5678048275058567,6
452 SIN MING AVE,MARYMOUNT MRT STATION,1.5327774537675636,1
418 WOODLANDS ST 41,MARSILING MRT STATION,0.4102970372149702,4
506 BT BATOK ST 52,BUKIT BATOK MRT STATION,0.667198749401132,3
120 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.7742266913965934,10
107 RIVERVALE WALK,KANGKAR LRT STATION,0.23544614151836665,16
672B EDGEFIELD PLAINS,DAMAI LRT STATION,0.4438869143139606,18
163B PUNGGOL CTRL,CORAL EDGE LRT STATION,0.23343151219257635,14
648 HOUGANG AVE 8,HOUGANG MRT STATION,1.4019346528899836,3
315B ANG MO KIO ST 31,ANG MO KIO MRT STATION,0.6926318448583026,5
272 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,0.9254006467121564,3
218 MARSILING CRES,MARSILING MRT STATION,1.5507397909104363,3
36 TEBAN GDNS RD,JURONG EAST MRT STATION,1.457946878994285,2
360 YUNG AN RD,LAKESIDE MRT STATION,0.9350449858769057,3
76A REDHILL RD,REDHILL MRT STATION,0.09366632427267009,3
866 YISHUN ST 81,KHATIB MRT STATION,0.566788917749627,2
3 TG PAGAR PLAZA,TANJONG PAGAR MRT STATION,0.394526655225381,15
70 REDHILL CL,REDHILL MRT STATION,0.31392046211332125,4
32 BALAM RD,MACPHERSON MRT STATION,0.450942554382553,10
146 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.20601259909362482,6
130 PASIR RIS ST 11,TAMPINES EAST MRT STATION,1.047218554361414,4
163 JLN TECK WHYE,PHOENIX LRT STATION,0.2845989133469422,17
807 KING GEORGE'S AVE,LAVENDER MRT STATION,0.2629834179566857,19
405 FAJAR RD,PETIR LRT STATION,0.3925200907221842,13
422 SERANGOON CTRL,SERANGOON MRT STATION,0.2873268035611384,6
301C ANCHORVALE DR,RENJONG LRT STATION,0.20795348317354959,18
710 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.6591142894767313,5
661C JURONG WEST ST 64,BOON LAY MRT STATION,0.30283979919228626,3
687 JURONG WEST CTRL 1,BOON LAY MRT STATION,0.32731899810383863,3
535 HOUGANG ST 52,HOUGANG MRT STATION,0.6211236287712317,9
279B SENGKANG EAST AVE,BUANGKOK MRT STATION,0.28091769841643094,16
61C STRATHMORE AVE,QUEENSTOWN MRT STATION,0.6872405767080996,4
465 UPP SERANGOON RD,HOUGANG MRT STATION,0.5218686703700217,6
350 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.4268665333042582,5
27 MARSILING DR,MARSILING MRT STATION,1.0599289521657365,3
472 JURONG WEST ST 41,LAKESIDE MRT STATION,0.45933168911933575,2
288A JURONG EAST ST 21,JURONG EAST MRT STATION,0.6324257505420718,4
27 NEW UPP CHANGI RD,BEDOK MRT STATION,0.5278374106659798,3
272D SENGKANG CTRL,BUANGKOK MRT STATION,0.12721596180026506,14
214 YISHUN ST 21,YISHUN MRT STATION,0.26554742385772784,2
806 TAMPINES AVE 4,TAMPINES WEST MRT STATION,0.17057285053910606,5
101 CLEMENTI ST 14,CLEMENTI MRT STATION,0.8856765968725478,2
10 HAIG RD,PAYA LEBAR MRT STATION,0.4784523643897022,10
161 TAMPINES ST 12,TAMPINES MRT STATION,0.37731691666082223,6
237 YISHUN RING RD,YISHUN MRT STATION,0.6216516346916693,2
768 YISHUN AVE 3,YISHUN MRT STATION,0.5742392264438371,2
211 PASIR RIS ST 21,TAMPINES EAST MRT STATION,1.418413295280685,2
343 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.705372592392797,2
618D PUNGGOL DR,OASIS LRT STATION,0.14624634328915279,19
104 JLN RAJAH,TOA PAYOH MRT STATION,0.834312511175901,8
230G TAMPINES ST 21,TAMPINES EAST MRT STATION,0.47858190510136805,6
702 PASIR RIS DR 10,PASIR RIS MRT STATION,1.5259627583856283,1
868 WOODLANDS ST 83,ADMIRALTY MRT STATION,0.8518973508489275,4
519 BEDOK NTH AVE 1,BEDOK RESERVOIR MRT STATION,0.7842512049260079,4
423 SERANGOON CTRL,SERANGOON MRT STATION,0.26013958311259866,6
8 CANTONMENT CL,OUTRAM PARK MRT STATION,0.44237700659383417,14
183C BOON LAY AVE,BOON LAY MRT STATION,1.160122511144434,3
460 SEGAR RD,SEGAR LRT STATION,0.28045142085108354,11
403 PANDAN GDNS,JURONG EAST MRT STATION,1.6220611582066964,3
191 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.6116018731701955,5
432B SENGKANG WEST WAY,FERNVALE LRT STATION,0.24890242725151304,8
415 EUNOS RD 5,PAYA LEBAR MRT STATION,0.5354891783796054,10
627 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.31208363090147256,2
264 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,1.056154378797952,3
154 WOODLANDS ST 13,MARSILING MRT STATION,0.2827737483823083,4
34 MARINE CRES,KEMBANGAN MRT STATION,1.8695990064558468,2
122 YISHUN ST 11,YISHUN MRT STATION,0.7507585276053488,3
410 PASIR RIS DR 6,PASIR RIS MRT STATION,0.5232352724109488,2
533 UPP CROSS ST,CHINATOWN MRT STATION,0.10562916458792067,26
106D PUNGGOL FIELD,MERIDIAN LRT STATION,0.1916897100751107,22
894A WOODLANDS DR 50,WOODLANDS MRT STATION,0.2695796637556978,5
481 TAMPINES ST 44,TAMPINES EAST MRT STATION,0.6197837072959321,4
205 JURONG EAST ST 21,JURONG EAST MRT STATION,0.4919377934313424,4
837 JURONG WEST ST 81,PIONEER MRT STATION,0.7836604712346926,2
395 BT BATOK WEST AVE 5,BUKIT GOMBAK MRT STATION,0.8364188058762307,11
103 BT PURMEI RD,HARBOURFRONT MRT STATION,0.8589595081771796,6
635A SENJA RD,SENJA LRT STATION,0.7179175020125641,17
718 BEDOK RESERVOIR RD,BEDOK RESERVOIR MRT STATION,0.7192468193410998,5
268D PUNGGOL FIELD,SOO TECK LRT STATION,0.23542195928222578,22
482 ADMIRALTY LINK,SEMBAWANG MRT STATION,0.8717349904219385,1
551 WOODLANDS DR 44,WOODLANDS SOUTH MRT STATION,0.6681868740220456,4
785 YISHUN AVE 2,KHATIB MRT STATION,0.4585932829769866,2
109 SIMEI ST 1,SIMEI MRT STATION,0.3722378228036684,9
179 ANG MO KIO AVE 5,YIO CHU KANG MRT STATION,1.1094175650255302,2
335 JURONG EAST AVE 1,CHINESE GARDEN MRT STATION,0.8713772577407912,3
639 JURONG WEST ST 61,PIONEER MRT STATION,0.3477880082512346,2
514 BEDOK NTH AVE 2,BEDOK RESERVOIR MRT STATION,0.606828075821987,4
323 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.4941916913353858,4
786 CHOA CHU KANG DR,YEW TEE MRT STATION,0.28971460332497323,5
453 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.7309672249463935,2
188 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.5358986359044997,5
99 ALJUNIED CRES,ALJUNIED MRT STATION,0.5693445831780726,12
120 MARSILING RISE,WOODLANDS MRT STATION,0.6794064215522169,4
271C SENGKANG CTRL,BUANGKOK MRT STATION,0.2774650336786574,14
197A PUNGGOL FIELD,COVE LRT STATION,0.11492345815661098,24
786B WOODLANDS DR 60,ADMIRALTY MRT STATION,0.5652767122566662,3
677B JURONG WEST ST 64,BOON LAY MRT STATION,0.7751452923502106,3
406 FAJAR RD,PETIR LRT STATION,0.463969962516379,13
823 JURONG WEST ST 81,PIONEER MRT STATION,1.0655923437949804,2
183 BISHAN ST 13,BISHAN MRT STATION,0.38191847977550164,5
910 TAMPINES ST 91,TAMPINES WEST MRT STATION,0.4770704245830499,6
116 SIMEI ST 1,SIMEI MRT STATION,0.24964156432227402,9
861A TAMPINES AVE 5,TAMPINES MRT STATION,0.640844446506725,4
340 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.6739062509476774,2
403 SERANGOON AVE 1,SERANGOON MRT STATION,0.375907296284486,6
385 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.4570610963628712,5
744 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.5458559116007647,4
204 MARSILING DR,MARSILING MRT STATION,1.2939070836542814,3
126 TAMPINES ST 11,SIMEI MRT STATION,0.4408316492846434,8
272 BANGKIT RD,BANGKIT LRT STATION,0.3361516650896785,13
555 HOUGANG ST 51,BUANGKOK MRT STATION,0.5147782938511776,12
727 TAMPINES ST 71,TAMPINES MRT STATION,0.8508221247690402,3
102 LENGKONG TIGA,KEMBANGAN MRT STATION,0.562131512979355,5
568 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.24255798423784902,5
535 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.9351013390140104,1
510 BEDOK NTH ST 3,BEDOK RESERVOIR MRT STATION,0.5092320472805775,5
44 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.10309523043507957,4
105 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.27561914538004373,5
733 YISHUN AVE 5,YISHUN MRT STATION,0.4584883238572627,2
308 CANBERRA RD,SEMBAWANG MRT STATION,0.3553306612678564,1
782 YISHUN RING RD,KHATIB MRT STATION,0.5246629115193461,2
15 JOO SENG RD,BARTLEY MRT STATION,0.811982106926672,10
776 PASIR RIS ST 71,PASIR RIS MRT STATION,1.36280617336447,1
